MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO000045,NCC012,SP0025,14/07/2026,253,25200.0
PO002822,NCC020,SP0203,10/01/2026,277,628100.0
PO001030,NCC013,SP0076,02/08/2025,251,68700.0
PO001220,NCC030,SP0101,08/09/2025,981,224000.0
PO003233,NCC016,SP0030,20/08/2024,956,550800.0
PO001207,NCC034,SP0126,28/02/2025,329,64100.0
PO001480,NCC001,SP0022,28/11/2024,975,903000.0
PO001016,NCC031,SP0104,06/20/2026,827,731800.0
PO000289,NCC025,SP0023,06/03/2026,75,99100.0
PO001096,NCC005,SP0037,28/01/2025,611,101800.0
PO002154,NCC013,SP0179,09/06/2025,131,166500.0
PO000598,NCC005,SP0080,05/04/2026,290,110500.0
PO002105,NCC009,SP0020,30/08/2025,357,61300.0
PO001612,NCC002,SP0135,04/03/2025,296,573000.0
PO003137,NCC018,SP0184,15/09/2024,118,149800.0
PO001187,NCC008,SP0127,23/10/2024,530,28100.0
PO002394,NCC019,SP0143,17/03/2026,308,106200.0
PO002877,NCC012,SP0112,29/01/2025,813,99500.0
PO003440,NCC011,SP0101,24/10/2024,644,232000.0
PO002988,NCC024,SP0167,11/03/2026,260,29000.0
PO001752,NCC039,SP0214,11/07/2026,451,37300.0
PO002905,NCC031,SP0143,13/06/2026,816,97500.0
PO002923,NCC008,SP0023,02/03/2025,399,101000.0
PO001247,NCC023,SP0102,13/02/2026,966,582300.0
PO002401,NCC045,SP0116,09/06/2025,286,369700.0
PO002077,NCC004,SP0059,07/02/2026,911,499400.0
PO001331,NCC016,SP0005,15/02/2025,410,154900.0
PO001398,NCC035,SP0015,24/06/2025,38,64200.0
PO000835,NCC018,SP0173,03/03/2026,145,77200.0
PO001087,NCC017,SP0115,02/09/2025,251,20700.0
PO001042,NCC035,SP0169,22/02/2026,185,539000.0
PO003269,NCC006,SP0032,21/10/2025,864,110100.0
PO001686,NCC008,SP0190,16/01/2025,909,29600.0
PO000920,NCC035,SP0044,01/08/2025,364,783200.0
PO002606,NCC004,SP0161,26/12/2025,248,62300.0
PO002211,NCC020,SP0070,14/11/2024,881,96700.0
PO002643,NCC020,SP0027,10/05/2026,822,46500.0
PO001538,NCC006,SP0124,08/05/2026,606,53600.0
PO002326,NCC004,SP0025,11/04/2026,696,26600.0
PO001968,NCC018,SP0199,12/01/2025,749,75600.0
PO001738,NCC005,SP0070,2025-08-26,102,108000.0
PO001056,NCC015,SP0005,13/09/2024,272,145000.0
PO002460,NCC031,SP0003,28/10/2025,761,43100.0
PO003261,NCC036,SP0128,07/05/2026,821,155900.0
PO001074,NCC044,SP0069,09/10/2025,939,36200.0
PO000096,NCC017,SP0099,30/04/2026,982,113200.0
PO000919,NCC022,SP0178,18/11/2025,280,151900.0
PO001287,NCC032,,11/08/2025,680,137700.0
PO003114,NCC040,SP0008,20/10/2024,957,859300.0
PO002555,NCC032,SP0026,30/11/2025,949,59200.0
PO002451,NCC038,SP0120,28/10/2024,683,101900.0
PO002388,NCC031,SP0201,20/07/2025,200,638200.0
PO002120,NCC032,SP0218,23/10/2024,888,103100.0
PO000908,NCC027,SP0064,02/02/2026,677,106000.0
PO000314,NCC041,SP0155,06/16/2025,872,162900.0
PO000576,NCC024,SP0099,01/04/2025,689,141400.0
PO003096,NCC006,SP0154,15/05/2026,728,26500.0
PO000560,NCC022,SP0069,11/06/2025,522,44800.0
PO001469,NCC041,SP0181,14/02/2026,948,423700.0
PO002818,NCC034,SP0116,26/09/2025,449,356900.0
PO002289,NCC032,SP0099,29/03/2025,984,160200.0
PO000813,NCC042,SP0093,16/05/2025,344,674600.0
PO000889,NCC032,SP0081,20/01/2026,176,32700.0
PO000438,NCC007,SP0045,15/08/2024,552,122700.0
PO001236,NCC011,SP0096,02/10/2025,402,45500.0
PO002374,NCC022,SP0190,04/04/2025,790,30500.0
PO000209,NCC006,SP0094,09/05/2026,793,85300.0
PO002817,NCC009,SP0191,12/11/2024,655,36700.0
PO001667,NCC026,SP0141,20/10/2024,799,45500.0
PO000764,NCC018,SP0108,09/11/2025,421,100500.0
PO002198,NCC014,SP0013,08/01/2025,576,85800.0
PO002640,NCC030,SP0101,15/11/2025,913,228100.0
PO002709,NCC009,,13/01/2025,280,48200.0
PO000947,NCC014,SP0167,10/03/2025,758,31100.0
PO002057,NCC026,SP0167,01/02/2025,450,30200.0
PO003400,NCC014,SP0158,12/10/2024,251,99400.0
PO003421,NCC041,SP0091,02/03/2026,535,46900.0
PO000116,NCC031,SP0095,02/12/2025,881,49900.0
PO003442,NCC014,SP0050,27/02/2025,662,500100.0
PO003264,NCC004,SP0092,24/04/2025,781,32200.0
PO002651,NCC002,SP0084,05/11/2024,264,105400.0
PO003234,NCC028,SP0076,26/06/2026,908,57700.0
PO000716,NCC013,SP0066,17/01/2025,356,299700.0
PO001970,NCC032,SP0078,26/11/2025,938,116000.0
PO002742,NCC020,SP0043,21/02/2025,307,130300.0
PO002765,NCC030,SP0176,2025-09-18,122,97400.0
PO003040,NCC039,SP0208,13/09/2024,922,73100.0
PO002155,NCC009,SP0172,06/09/2024,303,489500.0
PO003004,NCC034,SP0055,26/06/2025,32,123900.0
PO003488,NCC030,SP0051,03/03/2026,946,171800.0
PO002590,NCC030,SP0137,25/12/2025,925,615200.0
PO000014,NCC022,SP0092,27/12/2024,201,33100.0
PO002760,NCC904,SP0009,12/06/2025,973,308500.0
PO000751,NCC031,SP0065,24/03/2025,694,573100.0
PO000736,NCC009,SP0010,28/01/2026,169,559600.0
PO000099,NCC033,SP0200,23/07/2026,747,331400.0
PO001284,NCC035,SP0123,28/02/2025,299,126000.0
PO002942,NCC001,SP0038,03/05/2026,795,573700.0
PO002011,NCC013,SP0107,23/07/2026,616,192800.0
PO002836,NCC037,SP0109,27/06/2025,686,632000.0
PO000239,NCC024,SP0121,13/09/2025,505,110400.0
PO000783,NCC041,SP0080,19/05/2026,487,106600.0
PO001051,NCC021,SP0211,11/11/2025,122,147800.0
PO003374,NCC028,,08/08/2024,852,520100.0
PO001796,NCC006,SP0102,11/01/2025,59,556800.0
PO000726,NCC031,SP0039,16/01/2026,993,14600.0
PO001781,NCC010,SP0162,07/06/2025,619,125200.0
PO001751,NCC905,SP0133,17/04/2026,802,145900.0
PO002135,NCC029,SP0082,20/05/2025,555,587100.0
PO001547,NCC012,SP0201,19/10/2025,936,555900.0
PO000223,NCC001,SP0024,15/05/2025,43,50700.0
PO000542,NCC038,SP0213,06/04/2026,35,24900.0
PO002521,NCC038,SP0166,28/01/2026,578,195800.0
PO002288,NCC021,SP0005,12/07/2026,859,144300.0
PO000269,NCC015,SP0097,13/03/2026,828,62100.0
PO001956,NCC041,SP0188,27/09/2025,668,94300.0
PO002641,NCC011,SP0041,24/09/2024,425,687500.0
PO002868,NCC002,SP0006,02/10/2025,142,590700.0
PO001090,NCC003,SP0116,06/12/2025,330,396100.0
PO002781,NCC017,SP0166,06/12/2024,233,243400.0
PO001767,NCC017,SP0094,22/12/2025,81,83800.0
PO002260,NCC042,,28/04/2025,404,128100.0
PO000972,NCC024,SP0163,04/11/2025,821,119400.0
PO001552,NCC045,SP0209,03/25/2026,411,87600.0
PO000743,NCC016,SP0086,02/10/2025,844,129700.0
PO003372,NCC031,SP0080,17/12/2024,783,116500.0
PO000979,NCC001,SP0201,29/05/2026,621,588200.0
PO000802,NCC028,SP0175,17/06/2025,849,19400.0
PO002902,NCC022,SP0129,22/03/2026,828,126600.0
PO003143,NCC016,SP0207,22/04/2025,646,21000.0
PO002174,NCC030,SP0054,02/09/2025,602,99000.0
PO002751,NCC031,SP0144,28/11/2024,895,137900.0
PO9900011,NCC012,SP0109,25/05/2025,351,585300.0
PO001407,NCC020,SP0173,22/02/2026,773,97000.0
PO003191,NCC005,SP0186,17/04/2026,885,653400.0
PO000397,NCC003,SP0012,11/09/2024,387,97800.0
PO001548,NCC042,SP0178,12/08/2025,80,122800.0
PO000324,NCC012,SP0080,18/02/2025,97,108300.0
PO001141,NCC037,SP0098,26/02/2026,135,78300.0
PO002488,NCC010,SP0218,29/09/2025,420,93300.0
PO000725,NCC007,SP0079,16/01/2026,313,20900.0
PO001118,NCC029,,13/03/2025,754,631300.0
PO002664,NCC027,SP0144,08/11/2024,551,118100.0
PO001267,NCC904,SP0119,28/03/2026,21,143800.0
PO000264,NCC029,SP0148,04/01/2025,109,37400.0
PO001318,NCC038,SP0091,23/11/2025,36,48600.0
PO003279,NCC017,SP0190,05/08/2024,175,30300.0
PO002042,NCC030,SP0193,06/07/2026,422,77900.0
PO003278,NCC904,SP0113,06/11/2024,131,102000.0
PO002039,NCC045,SP0192,05/04/2025,567,366200.0
PO001584,NCC007,SP0149,27/11/2025,50,733700.0
PO003402,NCC002,SP0085,14/02/2025,409,66100.0
PO001715,NCC021,SP0174,11/04/2025,553,423100.0
PO000817,NCC023,SP0111,22/12/2025,808,38800.0
PO001898,NCC038,SP0072,19/03/2026,91,451700.0
PO000437,NCC009,SP0175,28/07/2026,190,19700.0
PO001643,NCC009,SP0101,14/06/2025,213,209300.0
PO002758,NCC008,SP0121,15/12/2025,137,118700.0
PO000190,NCC026,SP0160,09/01/2025,226,58000.0
PO001012,NCC010,SP0134,05/07/2026,881,91700.0
PO001031,NCC016,SP0063,18/07/2025,144,68400.0
PO001334,NCC014,SP0004,28/08/2024,593,122000.0
PO000529,NCC012,SP0159,01/04/2026,555,430400.0
PO001466,NCC015,SP0050,23/05/2026,729,424100.0
PO000352,NCC038,SP0069,07/19/2026,492,34700.0
PO000198,NCC033,SP0059,18/10/2025,633,442800.0
PO000940,NCC012,SP0100,09/06/2025,949,173300.0
PO001294,NCC013,SP0113,11/10/2024,112,108800.0
PO000861,NCC041,SP0194,15/04/2025,596,105900.0
PO001799,NCC022,SP0204,07/11/2024,653,890300.0
PO003434,NCC035,SP0115,26/10/2025,505,19200.0
PO002829,NCC029,,08/07/2025,89,28700.0
PO002603,NCC004,SP0026,06/05/2026,394,56100.0
PO002662,NCC028,SP0058,15/03/2025,896,32300.0
PO000502,NCC033,SP0126,24/03/2025,298,50400.0
PO002108,NCC033,SP0051,27/04/2025,556,169100.0
PO000471,NCC025,SP0042,28/01/2025,896,130200.0
PO9900007,NCC031,SP0186,16/11/2025,546,656100.0
PO002187,NCC003,SP0027,23/05/2026,823,56900.0
