MaDonHang,MaKhachHang,NgayDatHang,KenhBan,NhanVienBanHang,TrangThai
DH004984,KH0170,2026-03-18 03:27:00,Bán lẻ trực tiếp,NV15,Mới
DH008936,KH0368,2026-03-18 07:36:00,TMĐT - Tiki,NV17,Đã giao
DH001013,KH0296,2026-03-18 07:54:00,TMĐT - Shopee,NV16,Đã giao
DH000698,KH0420,2026-03-18 09:07:00,Bán lẻ trực tiếp,NV03,Đã giao
DH004295,KH0241,2026-03-18 09:48:00,TMĐT - Tiki,NV02,Đã giao
DH000262,KH0391,2026-03-18 10:49:00,Đại lý,NV02,Đã giao
DH004929,KH0306,2026-03-18 13:23:00,Showroom,NV19,Đã giao
DH007815,KH0338,2026-03-18 13:51:00,TMĐT - Lazada,NV11,Mới
DH005343,KH0447,2026-03-18 16:23:00,TMĐT - Shopee,NV05,Đã hủy
DH009844,KH0222,2026-03-18 20:30:00,Đại lý,NV19,Đã giao
DH008327,KH0071,2026-03-18 20:58:00,TMĐT - Tiki,NV09,Đã giao
DH007620,KH0248,2026-03-18 21:48:00,TMĐT - Lazada,NV28,Trả hàng
DH004173,KH0170,2026-03-18 22:18:00,TMĐT - Tiki,NV09,Đã giao
DH001774,KH0391,2026-03-18 23:25:00,TMĐT - Tiki,NV22,Đã giao
DH006100,KH0155,2026-03-19 01:46:00,TMĐT - Shopee,NV16,Đã giao
DH008273,KH0402,2026-03-19 02:00:00,TMĐT - Shopee,NV03,Đã giao
DH000521,KH0035,2026-03-19 02:52:00,Đại lý,NV27,Đã hủy
DH005802,KH0391,2026-03-19 03:15:00,TMĐT - Shopee,NV21,Đã giao
DH007688,KH0249,2026-03-19 04:54:00,TMĐT - Tiki,NV16,Đang xử lý
DH008961,KH0070,2026-03-19 11:01:00,TMĐT - Tiki,NV02,Mới
DH004250,KH0158,2026-03-19 12:38:00,TMĐT - Shopee,NV04,Đã giao
DH002795,KH0081,2026-03-19 13:40:00,Bán lẻ trực tiếp,NV17,Đã giao
DH001706,KH0140,2026-03-19 14:40:00,Bán lẻ trực tiếp,NV30,Đã giao
DH002288,KH0402,2026-03-19 16:38:00,TMĐT - Tiki,NV16,Đã giao
DH007911,KH0135,2026-03-19 16:58:00,Showroom,NV01,Đã giao
DH001584,KH0391,2026-03-19 18:21:00,Đại lý,NV09,Đã giao
DH002592,KH0246,2026-03-19 19:09:00,TMĐT - Lazada,NV22,Đang xử lý
DH001222,KH0197,2026-03-19 19:46:00,TMĐT - Tiki,NV23,Đã giao
DH010374,KH0331,2026-03-19 20:10:00,TMĐT - Tiki,NV02,Đã giao
DH009243,KH0051,2026-03-19 20:17:00,TMĐT - Lazada,NV09,Mới
DH008870,KH0266,2026-03-19 21:14:00,Đại lý,NV15,Đã giao
DH010668,KH0081,2026-03-20 07:31:00,TMĐT - Tiki,NV26,Đã giao
DH001585,KH0409,2026-03-20 09:26:00,TMĐT - Shopee,NV13,Đã giao
DH007764,KH0402,2026-03-20 11:48:00,Đại lý,NV22,Đã giao
DH006686,KH0365,2026-03-20 13:01:00,TMĐT - Tiki,NV27,Đã giao
DH008105,KH0442,2026-03-20 13:55:00,TMĐT - Shopee,NV15,Đã giao
DH000798,KH0198,2026-03-20 16:48:00,TMĐT - Lazada,NV24,Đã giao
DH004579,KH0227,2026-03-20 19:33:00,TMĐT - Shopee,NV24,Mới
DH008231,KH0179,2026-03-20 21:57:00,Bán lẻ trực tiếp,NV13,Đã giao
DH009461,KH0447,2026-03-20 22:41:00,Bán lẻ trực tiếp,NV10,Đã giao
DH005100,KH0422,2026-03-21 02:16:00,Showroom,NV26,Đã giao
DH009928,KH0274,2026-03-21 07:36:00,Showroom,NV16,Đã hủy
DH004628,KH0273,2026-03-21 07:44:00,Đại lý,NV27,Mới
DH008723,KH0117,2026-03-21 09:54:00,TMĐT - Tiki,NV01,Đã giao
DH008317,KH0184,2026-03-21 12:26:00,Showroom,NV09,Đã giao
DH011691,KH0368,2026-03-21 12:42:00,Bán lẻ trực tiếp,NV22,Đã giao
DH001386,KH0308,2026-03-21 14:48:00,Bán lẻ trực tiếp,NV21,Đã giao
DH008724,KH0346,2026-03-21 14:52:00,Showroom,NV28,Đã giao
DH000753,KH0020,2026-03-21 15:07:00,TMĐT - Lazada,NV02,Đã giao
DH010125,KH0076,2026-03-21 18:22:00,Đại lý,NV17,Đã giao
DH010327,KH0433,2026-03-21 18:35:00,Showroom,NV16,Đã giao
DH000135,KH0208,2026-03-21 22:50:00,Đại lý,NV15,Đã giao
DH007569,KH0281,2026-03-22 02:36:00,TMĐT - Lazada,NV02,Đã giao
DH010437,KH0379,2026-03-22 03:31:00,Showroom,NV30,Trả hàng
DH003967,KH0155,2026-03-22 05:20:00,TMĐT - Tiki,NV10,Đã giao
DH004189,KH0427,2026-03-22 05:40:00,Đại lý,NV29,Đã giao
DH001088,KH0242,2026-03-22 11:08:00,Bán lẻ trực tiếp,NV03,Đã giao
DH005585,KH0196,2026-03-22 12:12:00,TMĐT - Shopee,NV27,Đã giao
DH002126,KH0266,2026-03-22 13:44:00,TMĐT - Tiki,NV18,Đã giao
DH002181,KH0306,2026-03-22 16:59:00,Bán lẻ trực tiếp,NV19,Đã giao
DH010302,KH0442,2026-03-22 18:35:00,TMĐT - Shopee,NV01,Đã giao
DH001341,KH0012,2026-03-22 22:36:00,Bán lẻ trực tiếp,NV08,Đã giao
DH005970,KH0227,2026-03-23 00:38:00,Showroom,NV11,Đã giao
DH006136,KH0385,2026-03-23 01:25:00,Đại lý,NV25,Đã giao
DH001894,KH0035,2026-03-23 01:41:00,TMĐT - Lazada,NV16,Đã giao
DH004133,KH0421,2026-03-23 03:30:00,Đại lý,NV09,Đã giao
DH003624,KH0420,2026-03-23 03:40:00,Đại lý,NV02,Đã giao
DH002969,KH0141,2026-03-23 06:33:00,TMĐT - Shopee,NV04,Đã giao
DH011310,KH0140,2026-03-23 10:18:00,Đại lý,NV21,Đã giao
DH006237,KH0116,2026-03-23 12:23:00,Showroom,NV28,Đã giao
DH001923,KH0258,2026-03-23 13:33:00,Showroom,NV14,Đã giao
DH007583,KH0003,2026-03-23 13:57:00,Đại lý,NV20,Đã giao
DH011260,KH0119,2026-03-23 14:44:00,Đại lý,NV26,Đã giao
DH005406,KH0013,2026-03-23 15:27:00,TMĐT - Lazada,NV25,Đã giao
DH000370,KH0155,2026-03-23 16:17:00,Đại lý,NV18,Đã giao
DH000347,KH0081,2026-03-23 18:25:00,Showroom,NV25,Đã giao
DH006132,KH0053,2026-03-23 18:34:00,TMĐT - Shopee,NV17,Mới
DH010013,KH0122,2026-03-23 20:24:00,Showroom,NV29,Đã giao
DH003914,KH0367,2026-03-23 20:54:00,Đại lý,NV15,Đã giao
DH006511,KH0117,2026-03-23 22:55:00,TMĐT - Lazada,NV13,Đã giao
DH005748,KH0424,2026-03-23 23:52:00,TMĐT - Tiki,NV01,Đã giao
DH003970,KH0391,2026-03-24 08:14:00,Bán lẻ trực tiếp,NV19,Đang xử lý
DH006685,KH0074,2026-03-24 08:59:00,Bán lẻ trực tiếp,NV21,Đã giao
DH004510,KH0422,2026-03-24 14:01:00,Showroom,NV08,Đã giao
DH008356,KH0186,2026-03-24 14:08:00,TMĐT - Tiki,NV26,Đã giao
DH008784,KH0089,2026-03-24 22:07:00,TMĐT - Shopee,NV12,Đã giao
DH002709,KH0046,2026-03-24 22:08:00,TMĐT - Shopee,NV05,Đã giao
DH005738,KH0155,2026-03-25 00:12:00,Bán lẻ trực tiếp,NV23,Đã giao
DH011721,KH0314,2026-03-25 00:41:00,TMĐT - Tiki,NV10,Đã giao
DH003308,KH0257,2026-03-25 03:59:00,TMĐT - Tiki,NV15,Đã giao
DH004366,KH0184,2026-03-25 05:53:00,TMĐT - Lazada,NV25,Đã giao
DH006041,KH0051,2026-03-25 07:00:00,TMĐT - Shopee,NV19,Trả hàng
DH001592,KH0272,2026-03-25 10:51:00,TMĐT - Lazada,NV06,Đã giao
DH006630,KH0293,2026-03-25 18:28:00,TMĐT - Tiki,NV23,Đã giao
DH006158,KH0106,2026-03-25 21:17:00,TMĐT - Lazada,NV01,Đã hủy
DH001818,KH0402,2026-03-25 22:08:00,Showroom,NV11,Đã giao
DH004224,KH0119,2026-03-25 23:21:00,TMĐT - Lazada,NV12,Đã giao
DH002800,KH0074,2026-03-25 23:30:00,TMĐT - Lazada,NV26,Đã giao
DH002527,KH0442,2026-03-26 00:09:00,Đại lý,NV26,Đã giao
DH006140,KH0155,2026-03-26 00:23:00,TMĐT - Lazada,NV06,Đã giao
DH005553,KH0089,2026-03-26 02:14:00,TMĐT - Tiki,NV15,Đã giao
DH001979,KH0216,2026-03-26 02:19:00,TMĐT - Lazada,NV14,Đã giao
DH001259,KH0297,2026-03-26 02:21:00,TMĐT - Shopee,NV02,Đã giao
DH003690,KH0087,2026-03-26 02:22:00,Bán lẻ trực tiếp,NV22,Đã hủy
DH008362,KH0328,2026-03-26 03:48:00,Bán lẻ trực tiếp,NV20,Đã giao
DH005914,KH0044,2026-03-26 03:55:00,Showroom,NV02,Trả hàng
DH006847,KH0140,2026-03-26 08:03:00,TMĐT - Lazada,NV18,Đã giao
DH011156,KH0141,2026-03-26 08:50:00,Showroom,NV29,Đã hủy
DH008051,KH0155,2026-03-26 12:56:00,TMĐT - Shopee,NV11,Đã giao
DH001168,KH0158,2026-03-26 15:19:00,Bán lẻ trực tiếp,NV20,Đã giao
DH002714,KH0130,2026-03-26 15:27:00,Showroom,NV11,Đã giao
DH009451,KH0010,2026-03-26 18:31:00,Đại lý,NV17,Đang xử lý
DH010094,KH0114,2026-03-27 00:04:00,TMĐT - Lazada,NV02,Mới
DH004077,KH0089,2026-03-27 03:05:00,Đại lý,NV01,Đã giao
DH011113,KH0332,2026-03-27 06:58:00,Showroom,NV18,Đã hủy
DH008455,KH0192,2026-03-27 07:48:00,TMĐT - Tiki,NV11,Đang xử lý
DH005415,KH0121,2026-03-27 08:24:00,Bán lẻ trực tiếp,NV05,Đã giao
DH011920,KH0337,2026-03-27 08:55:00,Showroom,NV10,Đã giao
DH005107,KH0281,2026-03-27 10:33:00,TMĐT - Tiki,NV21,Đã giao
DH008355,KH0248,2026-03-27 10:34:00,TMĐT - Lazada,NV20,Đã giao
DH011179,KH0155,2026-03-27 13:22:00,TMĐT - Lazada,NV30,Đã giao
DH003496,KH0192,2026-03-27 13:37:00,TMĐT - Lazada,NV13,Đang xử lý
DH008953,KH0192,2026-03-27 13:45:00,TMĐT - Tiki,NV26,Mới
DH005450,KH0310,2026-03-27 13:59:00,TMĐT - Lazada,NV29,Đã giao
DH006215,KH0442,2026-03-27 19:18:00,TMĐT - Shopee,NV14,Đang xử lý
DH005383,KH0250,2026-03-27 19:18:00,TMĐT - Shopee,NV26,Đã giao
DH007019,KH0151,2026-03-27 20:35:00,TMĐT - Shopee,NV27,Đã giao
DH004970,KH0028,2026-03-27 21:04:00,TMĐT - Lazada,NV03,Đã giao
DH005845,KH0247,2026-03-28 01:52:00,TMĐT - Tiki,NV03,Đã giao
DH003792,KH0248,2026-03-28 05:49:00,Đại lý,NV10,Đã giao
DH009043,KH0128,2026-03-28 10:22:00,Showroom,NV16,Đã giao
DH003011,KH0362,2026-03-28 16:13:00,Bán lẻ trực tiếp,NV18,Đã giao
DH006903,KH0070,2026-03-28 17:47:00,TMĐT - Shopee,NV30,Đã hủy
DH000293,KH0121,2026-03-28 19:16:00,TMĐT - Shopee,NV05,Đã giao
DH011070,KH0141,2026-03-28 19:27:00,Bán lẻ trực tiếp,NV25,Đã giao
DH001441,KH0070,2026-03-28 20:32:00,TMĐT - Lazada,NV21,Đã giao
DH000779,KH0442,2026-03-28 21:51:00,Showroom,NV13,Mới
DH009272,KH0034,2026-03-29 00:30:00,Bán lẻ trực tiếp,NV18,Đã giao
DH003086,KH0089,2026-03-29 01:08:00,Đại lý,NV09,Mới
DH005054,KH0070,2026-03-29 04:20:00,TMĐT - Lazada,NV18,Mới
DH004164,KH0070,2026-03-29 05:16:00,TMĐT - Tiki,NV11,Đã giao
DH008996,KH0359,2026-03-29 05:18:00,TMĐT - Lazada,NV15,Đã giao
DH008614,KH0046,2026-03-29 08:34:00,TMĐT - Tiki,NV19,Đã giao
DH001707,KH0151,2026-03-29 09:05:00,Đại lý,NV13,Đã giao
DH005987,KH0125,2026-03-29 16:18:00,TMĐT - Shopee,NV02,Đã giao
DH007442,KH0150,2026-03-29 16:51:00,Showroom,NV13,Đã giao
DH011519,KH0248,2026-03-29 18:03:00,Bán lẻ trực tiếp,NV26,Đã giao
DH004440,KH0446,2026-03-29 18:34:00,Bán lẻ trực tiếp,NV02,Đang xử lý
DH002733,KH0448,2026-03-29 20:33:00,Đại lý,NV15,Đã giao
DH008717,KH0422,2026-03-29 20:48:00,Showroom,NV08,Đã giao
DH010951,KH0258,2026-03-29 21:03:00,TMĐT - Tiki,NV20,Đã giao
DH007048,KH0428,2026-03-29 23:56:00,TMĐT - Lazada,NV02,Đã giao
DH004150,KH0095,2026-03-30 01:47:00,Đại lý,NV07,Đã giao
DH006110,KH0034,2026-03-30 04:57:00,Bán lẻ trực tiếp,NV06,Đã giao
DH003805,KH0309,2026-03-30 05:25:00,TMĐT - Shopee,NV13,Đã giao
DH004499,KH0098,2026-03-30 16:49:00,TMĐT - Shopee,NV23,Đã giao
DH010689,KH0362,2026-03-30 17:49:00,TMĐT - Shopee,NV30,Đã giao
DH004635,KH0216,2026-03-30 19:00:00,Bán lẻ trực tiếp,NV08,Đã giao
DH000953,KH0262,2026-03-30 20:34:00,Đại lý,NV29,Đã giao
DH010734,KH0204,2026-03-30 22:09:00,TMĐT - Lazada,NV04,Đã giao
DH000549,KH0306,2026-03-31 05:39:00,TMĐT - Tiki,NV20,Đã giao
DH001722,KH0072,2026-03-31 06:08:00,TMĐT - Lazada,NV13,Đã giao
DH000058,KH0384,2026-03-31 08:14:00,Đại lý,NV11,Đã giao
DH008633,KH0396,2026-03-31 13:05:00,Showroom,NV05,Đã giao
DH000504,KH0130,2026-03-31 14:01:00,TMĐT - Tiki,NV12,Đã giao
DH002470,KH0035,2026-03-31 14:35:00,TMĐT - Lazada,NV16,Đã giao
DH009637,KH0420,2026-03-31 14:48:00,Đại lý,NV20,Đã giao
DH009012,KH0012,2026-03-31 15:25:00,Showroom,NV25,Đang xử lý
DH010829,KH0136,2026-03-31 16:10:00,Bán lẻ trực tiếp,NV26,Đang xử lý
DH005729,KH0220,2026-03-31 18:57:00,TMĐT - Lazada,NV25,Đã giao
DH009571,KH0257,2026-03-31 19:35:00,TMĐT - Tiki,NV12,Đã giao
DH000634,KH0253,2026-03-31 21:23:00,Showroom,NV07,Đã giao
DH001690,KH0070,2026-03-31 23:00:00,Showroom,NV14,Đã giao
DH001325,KH0362,2026-04-01 00:56:00,Đại lý,NV10,Đang xử lý
DH010172,KH0233,2026-04-01 03:30:00,Showroom,NV20,Đã giao
DH010871,KH0391,2026-04-01 03:59:00,TMĐT - Lazada,NV12,Đã giao
DH005039,KH0306,2026-04-01 05:05:00,Bán lẻ trực tiếp,NV17,Trả hàng
DH003511,KH0197,2026-04-01 07:13:00,TMĐT - Tiki,NV05,Đã giao
DH006129,KH0051,2026-04-01 10:14:00,Bán lẻ trực tiếp,NV11,Đã giao
DH004723,KH0404,2026-04-01 12:30:00,TMĐT - Lazada,NV10,Đã giao
DH007629,KH0012,2026-04-01 13:15:00,TMĐT - Lazada,NV24,Đã giao
DH000617,KH0046,2026-04-01 15:42:00,Đại lý,NV04,Đã giao
DH008031,KH0436,2026-04-01 17:00:00,TMĐT - Lazada,NV11,Đã giao
DH001396,KH0377,2026-04-01 18:40:00,TMĐT - Lazada,NV11,Đã giao
DH007568,KH0383,2026-04-01 18:59:00,Đại lý,NV06,Đã giao
DH007616,KH0396,2026-04-01 22:03:00,TMĐT - Shopee,NV14,Đã giao
DH001204,KH0392,2026-04-01 22:12:00,TMĐT - Lazada,NV18,Đã giao
DH004269,KH0366,2026-04-01 23:29:00,Đại lý,NV13,Đã giao
DH005149,KH0436,2026-04-02 00:07:00,TMĐT - Lazada,NV04,Đã giao
DH009040,KH0261,2026-04-02 06:10:00,TMĐT - Tiki,NV22,Đã hủy
DH005554,KH0179,2026-04-02 08:19:00,TMĐT - Lazada,NV09,Đang xử lý
DH000235,KH0204,2026-04-02 08:26:00,Bán lẻ trực tiếp,NV11,Đã giao
DH006410,KH0356,2026-04-02 08:48:00,TMĐT - Shopee,NV10,Đã giao
DH008927,KH0243,2026-04-02 09:37:00,TMĐT - Lazada,NV01,Đã giao
DH003223,KH0314,2026-04-02 09:59:00,Đại lý,NV23,Đang xử lý
DH007313,KH0316,2026-04-02 11:45:00,Đại lý,NV12,Trả hàng
DH007535,KH0306,2026-04-02 12:11:00,Showroom,NV16,Đã giao
DH001538,KH0399,2026-04-02 12:20:00,TMĐT - Lazada,NV21,Đã giao
DH009770,KH0162,2026-04-02 12:25:00,Bán lẻ trực tiếp,NV25,Đã giao
DH005377,KH0052,2026-04-02 19:00:00,TMĐT - Lazada,NV05,Đã giao
DH005881,KH0155,2026-04-02 19:12:00,Showroom,NV11,Đã giao
DH011633,KH0162,2026-04-02 20:11:00,Bán lẻ trực tiếp,NV05,Đã giao
DH008690,KH0315,2026-04-03 05:52:00,TMĐT - Lazada,NV20,Mới
DH006596,KH0040,2026-04-03 06:29:00,TMĐT - Tiki,NV19,Đã hủy
DH009579,KH0447,2026-04-03 06:43:00,TMĐT - Lazada,NV01,Đã giao
DH002436,KH0218,2026-04-03 07:23:00,TMĐT - Lazada,NV15,Đã giao
DH003908,KH0105,2026-04-03 08:35:00,Đại lý,NV26,Đã giao
DH007708,KH0114,2026-04-03 08:45:00,TMĐT - Tiki,NV26,Đã giao
DH010070,KH0092,2026-04-03 09:04:00,TMĐT - Tiki,NV05,Đã giao
DH001936,KH0248,2026-04-03 09:05:00,Showroom,NV21,Đang xử lý
DH010747,KH0432,2026-04-03 10:57:00,Bán lẻ trực tiếp,NV08,Đang xử lý
DH010621,KH0265,2026-04-03 14:45:00,TMĐT - Lazada,NV12,Mới
DH009282,KH0311,2026-04-03 14:47:00,Đại lý,NV18,Đã giao
DH010443,KH0012,2026-04-03 15:07:00,TMĐT - Lazada,NV18,Đã giao
DH000872,KH0052,2026-04-03 15:43:00,TMĐT - Shopee,NV06,Đã giao
DH002102,KH0140,2026-04-03 17:16:00,Showroom,NV01,Đã giao
DH002771,KH0160,2026-04-03 17:49:00,TMĐT - Shopee,NV03,Đã giao
DH008889,KH0325,2026-04-03 18:45:00,TMĐT - Shopee,NV26,Trả hàng
DH004840,KH0229,2026-04-03 18:56:00,Showroom,NV09,Đã giao
DH006173,KH0055,2026-04-03 20:05:00,Showroom,NV19,Đã giao
DH008120,KH0307,2026-04-04 07:34:00,Showroom,NV05,Đã hủy
DH003425,KH0155,2026-04-04 08:41:00,TMĐT - Lazada,NV22,Đã giao
DH001125,KH0020,2026-04-04 10:01:00,TMĐT - Lazada,NV09,Đã giao
DH001000,KH0391,2026-04-04 10:34:00,TMĐT - Tiki,NV20,Đã giao
DH001804,KH0339,2026-04-04 11:20:00,TMĐT - Lazada,NV18,Đã giao
DH008932,KH0367,2026-04-04 14:10:00,TMĐT - Shopee,NV30,Đã giao
DH006533,KH0248,2026-04-04 14:25:00,TMĐT - Shopee,NV08,Trả hàng
DH005228,KH0155,2026-04-04 14:35:00,TMĐT - Shopee,NV14,Đã giao
DH007996,KH0262,2026-04-04 20:52:00,Đại lý,NV05,Đã giao
DH001513,KH0012,2026-04-04 21:33:00,TMĐT - Lazada,NV05,Đã giao
DH010276,KH0314,2026-04-04 21:47:00,TMĐT - Tiki,NV29,Đã giao
DH008418,KH0447,2026-04-04 22:24:00,TMĐT - Shopee,NV26,Đã giao
DH001764,KH0140,2026-04-04 22:58:00,TMĐT - Lazada,NV24,Mới
DH007000,KH0160,2026-04-05 00:05:00,Showroom,NV02,Trả hàng
DH011802,KH0314,2026-04-05 00:55:00,Bán lẻ trực tiếp,NV13,Đã giao
DH006061,KH0227,2026-04-05 01:46:00,Bán lẻ trực tiếp,NV04,Đã giao
DH002551,KH0248,2026-04-05 03:18:00,Showroom,NV10,Đã giao
DH011970,KH0359,2026-04-05 04:43:00,Bán lẻ trực tiếp,NV03,Đã giao
DH001853,KH0141,2026-04-05 06:08:00,Bán lẻ trực tiếp,NV05,Đã giao
DH000352,KH0141,2026-04-05 06:35:00,Đại lý,NV07,Đã giao
DH009398,KH0363,2026-04-05 07:27:00,Đại lý,NV20,Đã giao
DH006795,KH0183,2026-04-05 07:54:00,TMĐT - Tiki,NV01,Đã giao
DH000228,KH0413,2026-04-05 08:53:00,Showroom,NV07,Đã giao
DH007781,KH0314,2026-04-05 09:03:00,TMĐT - Tiki,NV25,Đã giao
DH009670,KH0400,2026-04-05 09:34:00,TMĐT - Tiki,NV07,Đã hủy
DH009557,KH0326,2026-04-05 12:20:00,Đại lý,NV20,Đã giao
DH007001,KH0367,2026-04-05 13:56:00,Đại lý,NV26,Đang xử lý
DH004400,KH0004,2026-04-05 14:01:00,Showroom,NV29,Đã giao
DH009984,KH0262,2026-04-05 14:46:00,Showroom,NV20,Đã giao
DH002381,KH0102,2026-04-05 15:48:00,TMĐT - Lazada,NV29,Đã giao
DH004204,KH0119,2026-04-05 15:52:00,Đại lý,NV07,Đang xử lý
DH003270,KH0204,2026-04-05 16:55:00,TMĐT - Shopee,NV04,Đã giao
DH004819,KH0274,2026-04-05 17:52:00,TMĐT - Lazada,NV26,Đã giao
DH002369,KH0035,2026-04-05 23:48:00,Bán lẻ trực tiếp,NV11,Đã giao
DH001904,KH0239,2026-04-06 00:07:00,TMĐT - Tiki,NV10,Đã giao
DH002320,KH0402,2026-04-06 00:10:00,Đại lý,NV29,Đã giao
DH003312,KH0390,2026-04-06 00:38:00,TMĐT - Lazada,NV17,Đã giao
DH006619,KH0442,2026-04-06 03:05:00,Đại lý,NV25,Đã giao
DH005141,KH0071,2026-04-06 03:23:00,TMĐT - Tiki,NV14,Đã giao
DH007592,KH0084,2026-04-06 04:28:00,Bán lẻ trực tiếp,NV22,Đang xử lý
DH004722,KH0262,2026-04-06 06:06:00,Showroom,NV25,Đã giao
DH005511,KH0266,2026-04-06 06:39:00,Showroom,NV13,Đang xử lý
DH006716,KH0155,2026-04-06 07:02:00,TMĐT - Tiki,NV22,Trả hàng
DH004868,KH0409,2026-04-06 10:13:00,TMĐT - Lazada,NV08,Đã giao
DH005018,KH0421,2026-04-06 12:02:00,TMĐT - Shopee,NV26,Đã hủy
DH009270,KH0360,2026-04-06 18:59:00,Showroom,NV10,Đã hủy
DH000171,KH0005,2026-04-06 21:18:00,TMĐT - Lazada,NV05,Đã giao
DH008858,KH0051,2026-04-07 04:30:00,Showroom,NV18,Đã giao
DH010444,KH0218,2026-04-07 04:50:00,Bán lẻ trực tiếp,NV03,Đã giao
DH001618,KH0155,2026-04-07 06:34:00,TMĐT - Lazada,NV22,Đã giao
DH011934,KH0192,2026-04-07 07:05:00,TMĐT - Shopee,NV25,Đã giao
DH008161,KH0161,2026-04-07 08:18:00,TMĐT - Lazada,NV16,Đã giao
DH000996,KH0396,2026-04-07 08:28:00,TMĐT - Tiki,NV18,Đã giao
DH008779,KH0155,2026-04-07 11:02:00,TMĐT - Tiki,NV04,Đã giao
DH009803,KH0390,2026-04-07 18:44:00,TMĐT - Tiki,NV04,Đã giao
DH002101,KH0036,2026-04-07 20:10:00,TMĐT - Shopee,NV14,Đã giao
DH007174,KH0229,2026-04-07 22:57:00,Showroom,NV19,Đã giao
DH011839,KH0095,2026-04-07 23:28:00,TMĐT - Tiki,NV21,Đã giao
DH010711,KH0209,2026-04-08 02:43:00,Đại lý,NV18,Đã giao
DH003363,KH0043,2026-04-08 03:56:00,Bán lẻ trực tiếp,NV11,Đã giao
DH008944,KH0051,2026-04-08 04:29:00,Đại lý,NV24,Đã giao
DH003306,KH0416,2026-04-08 05:18:00,Showroom,NV11,Đã giao
DH009961,KH0261,2026-04-08 05:57:00,TMĐT - Tiki,NV15,Mới
DH008197,KH0204,2026-04-08 06:52:00,TMĐT - Lazada,NV29,Đã giao
DH008873,KH0166,2026-04-08 08:00:00,Bán lẻ trực tiếp,NV04,Đang xử lý
DH008729,KH0242,2026-04-08 10:33:00,TMĐT - Lazada,NV23,Mới
DH008153,KH0056,2026-04-08 11:40:00,Showroom,NV04,Đã giao
DH007552,KH0089,2026-04-08 12:11:00,TMĐT - Tiki,NV20,Đã giao
DH006159,KH0314,2026-04-08 13:39:00,TMĐT - Lazada,NV02,Đã giao
DH008737,KH0116,2026-04-08 14:07:00,TMĐT - Tiki,NV26,Đang xử lý
DH001489,KH0227,2026-04-08 15:23:00,TMĐT - Lazada,NV16,Trả hàng
DH001649,KH0204,2026-04-08 18:02:00,TMĐT - Tiki,NV13,Đã giao
DH005882,KH0249,2026-04-08 18:05:00,TMĐT - Shopee,NV02,Trả hàng
DH008527,KH0356,2026-04-08 18:07:00,TMĐT - Shopee,NV20,Đã giao
DH003199,KH0306,2026-04-08 20:11:00,Đại lý,NV19,Đã giao
DH004065,KH0214,2026-04-08 21:13:00,Showroom,NV20,Đã giao
DH008375,KH0227,2026-04-08 22:00:00,Đại lý,NV16,Đã giao
DH000516,KH0442,2026-04-08 22:41:00,Đại lý,NV28,Đã giao
DH011214,KH0001,2026-04-08 23:31:00,Showroom,NV25,Đã giao
DH009827,KH0249,2026-04-09 00:00:00,Đại lý,NV25,Đã giao
DH002345,KH0279,2026-04-09 00:34:00,TMĐT - Shopee,NV16,Đã hủy
DH003503,KH0224,2026-04-09 05:16:00,Bán lẻ trực tiếp,NV07,Đã hủy
DH003187,KH0171,2026-04-09 05:28:00,Showroom,NV15,Đã giao
DH001070,KH0200,2026-04-09 07:39:00,TMĐT - Shopee,NV04,Đã giao
DH007997,KH0326,2026-04-09 07:49:00,Đại lý,NV25,Đã giao
DH010177,KH0264,2026-04-09 09:01:00,TMĐT - Tiki,NV02,Đã giao
DH011818,KH0035,2026-04-09 10:15:00,Showroom,NV10,Đã giao
DH010263,KH0105,2026-04-09 10:47:00,TMĐT - Tiki,NV30,Đã giao
DH009233,KH0070,2026-04-09 13:37:00,TMĐT - Shopee,NV13,Đã hủy
DH005043,KH0227,2026-04-09 15:04:00,TMĐT - Shopee,NV09,Đã giao
DH000088,KH0250,2026-04-09 19:36:00,TMĐT - Tiki,NV23,Đã giao
DH008550,KH0056,2026-04-09 21:14:00,Showroom,NV05,Đã giao
DH005346,KH0364,2026-04-10 02:15:00,TMĐT - Shopee,NV16,Đã giao
DH008215,KH0391,2026-04-10 05:41:00,TMĐT - Lazada,NV18,Đã giao
DH002903,KH0391,2026-04-10 06:02:00,Đại lý,NV14,Đã giao
DH010280,KH0449,2026-04-10 06:14:00,TMĐT - Lazada,NV26,Đã giao
DH005785,KH0419,2026-04-10 09:16:00,Đại lý,NV19,Đã giao
DH002612,KH0084,2026-04-10 09:32:00,Bán lẻ trực tiếp,NV27,Đã giao
DH005393,KH0242,2026-04-10 09:41:00,TMĐT - Shopee,NV20,Đã giao
DH003258,KH0306,2026-04-10 10:20:00,Đại lý,NV12,Đã giao
DH008958,KH0406,2026-04-10 11:13:00,TMĐT - Tiki,NV08,Mới
DH011345,KH0105,2026-04-10 11:54:00,TMĐT - Shopee,NV24,Đã hủy
DH000755,KH0447,2026-04-10 13:11:00,TMĐT - Tiki,NV20,Đã hủy
DH010803,KH0448,2026-04-10 14:35:00,Đại lý,NV08,Đang xử lý
DH008056,KH0342,2026-04-10 17:38:00,TMĐT - Shopee,NV26,Đã giao
DH005468,KH0439,2026-04-10 19:42:00,Showroom,NV14,Đã hủy
DH001126,KH0044,2026-04-10 21:43:00,TMĐT - Shopee,NV23,Đã giao
