MaHoaDon,MaDonHang,NgayXuatHoaDon,HanThanhToan,SoTien,DaThu,ConLai
HD009721,DH000600,2026-04-19 14:17:00,2026-05-01 14:17:00,11469000.0,11469000.0,0.0
HD009722,DH003551,2026-04-19 19:40:00,2026-06-14 19:40:00,266924400.0,199829600.0,67094800.0
HD009723,DH000610,2026-04-16 22:52:00,2026-04-23 22:52:00,1413000.0,439100.0,973900.0
HD009724,DH007813,2026-04-20 01:15:00,2026-05-02 01:15:00,564000.0,564000.0,0.0
HD009725,DH006883,2026-04-18 02:45:00,2026-04-26 02:45:00,1443000.0,1443000.0,0.0
HD009726,DH003374,2026-04-20 06:56:00,2026-07-14 06:56:00,353769400.0,242444400.0,111325000.0
HD009727,DH005642,2026-04-20 08:44:00,2026-05-02 08:44:00,306000.0,306000.0,0.0
HD009728,DH005335,2026-04-18 09:31:00,2026-07-13 09:31:00,573819900.0,181154200.0,392665700.0
HD009729,DH006290,2026-04-18 10:47:00,2026-05-02 10:47:00,4073100.0,4073100.0,0.0
HD009730,DH004425,2026-04-17 12:48:00,2026-04-24 12:48:00,4378500.0,4378500.0,0.0
HD009731,DH003404,2026-04-17 12:50:00,2026-05-02 12:50:00,1527900.0,1527900.0,0.0
HD009732,DH000183,2026-04-19 13:33:00,2026-06-22 13:33:00,261457900.0,166758000.0,94699900.0
HD009733,DH009425,2026-04-17 14:45:00,2026-04-30 14:45:00,5283700.0,5283700.0,0.0
HD009734,DH001573,2026-04-19 18:42:00,2026-06-23 18:42:00,378973800.0,321049200.0,57924600.0
HD009735,DH012000,2026-04-17 20:01:00,2026-04-30 20:01:00,654000.0,654000.0,0.0
HD009736,DH008594,2026-04-21 03:43:00,2026-07-13 03:43:00,421963600.0,421963600.0,0.0
HD009737,DH003046,2026-04-20 06:12:00,2026-06-21 06:12:00,149312600.0,149312600.0,0.0
HD009738,DH009846,2026-04-20 09:04:00,2026-07-17 09:04:00,549486000.0,473574500.0,75911500.0
HD009739,DH010775,2026-04-18 10:54:00,2026-06-20 10:54:00,87098300.0,87098300.0,0.0
HD009740,DH006988,2026-04-20 13:35:00,2026-04-29 13:35:00,3989900.0,3989900.0,0.0
HD009741,DH002002,2026-04-18 13:51:00,2026-05-02 13:51:00,901400.0,901400.0,0.0
HD009742,DH002110,2026-04-18 14:08:00,2026-06-22 14:08:00,649945000.0,439526100.0,210418900.0
HD009743,DH011295,2026-04-18 16:02:00,2026-04-25 16:02:00,399900.0,399900.0,0.0
HD009744,DH006989,2026-04-20 16:57:00,2026-06-26 16:57:00,109404800.0,109404800.0,0.0
HD009745,DH008977,2026-04-18 18:58:00,2026-04-27 18:58:00,612000.0,425200.0,186800.0
HD009746,DH010517,2026-04-20 19:03:00,2026-07-07 19:03:00,251622400.0,105830600.0,145791800.0
HD009747,DH008005,2026-04-20 22:19:00,2026-05-03 22:19:00,348500.0,348500.0,0.0
HD009748,DH005250,2026-04-18 23:25:00,2026-06-14 23:25:00,135048300.0,85841800.0,49206500.0
HD009749,DH000749,2026-04-19 23:29:00,2026-04-29 23:29:00,1588400.0,1588400.0,0.0
HD009750,DH008499,2026-04-22 01:31:00,2026-06-17 01:31:00,197413200.0,30800200.0,166613000.0
HD009751,DH008762,2026-04-21 01:50:00,2026-05-04 01:50:00,6263300.0,6263300.0,0.0
HD009752,DH008533,2026-04-19 02:24:00,2026-06-29 02:24:00,103716000.0,56533900.0,47182100.0
HD009753,DH009705,2026-04-19 06:27:00,2026-04-28 06:27:00,291000.0,291000.0,0.0
HD009754,DH010011,2026-04-20 09:23:00,2026-07-15 09:23:00,519883600.0,116326800.0,403556800.0
HD009755,DH004031,2026-04-20 10:40:00,2026-07-12 10:40:00,208673400.0,208673400.0,0.0
HD009756,DH003993,2026-04-20 15:02:00,2026-07-09 15:02:00,268898100.0,249699200.0,19198900.0
HD009757,DH003256,2026-04-19 21:08:00,2026-06-10 21:08:00,109136600.0,79225000.0,29911600.0
HD009758,DH011097,2026-04-21 22:44:00,2026-05-05 22:44:00,535500.0,535500.0,0.0
HD009759,DH002010,2026-04-20 23:00:00,2026-07-16 23:00:00,168075400.0,168075400.0,0.0
HD009760,DH007239,2026-04-19 23:37:00,2026-05-01 23:37:00,256000.0,256000.0,0.0
HD009761,DH007249,2026-04-21 04:00:00,2026-04-29 04:00:00,10159200.0,10159200.0,0.0
HD009762,DH007922,2026-04-22 04:45:00,2026-06-28 04:45:00,62960400.0,62960400.0,0.0
HD009763,DH002186,2026-04-23 06:58:00,2026-07-18 06:58:00,228280000.0,226579500.0,1700500.0
HD009764,DH000966,2026-04-23 07:25:00,2026-05-07 07:25:00,13909800.0,13909800.0,0.0
HD009765,DH010399,2026-04-21 08:46:00,2026-06-14 08:46:00,148856400.0,21729800.0,127126600.0
HD009766,DH006317,2026-04-21 12:24:00,2026-04-30 12:24:00,729600.0,729600.0,0.0
HD009767,DH000202,2026-04-23 13:26:00,2026-07-18 13:26:00,143081400.0,143081400.0,0.0
HD009768,DH009709,2026-04-23 15:16:00,2026-04-30 15:16:00,3638000.0,3424200.0,213800.0
HD009769,DH009409,2026-04-23 16:24:00,2026-05-05 16:24:00,136800.0,136800.0,0.0
HD009770,DH008199,2026-04-22 18:16:00,2026-05-03 18:16:00,5215200.0,5215200.0,0.0
HD009771,DH001701,2026-04-23 18:55:00,2026-05-08 18:55:00,6558100.0,6558100.0,0.0
HD009772,DH001487,2026-04-21 20:19:00,2026-06-25 20:19:00,471568200.0,171053300.0,300514900.0
HD009773,DH000900,2026-04-23 21:22:00,2026-05-03 21:22:00,394000.0,394000.0,0.0
HD009774,DH003715,2026-04-22 21:23:00,2026-07-01 21:23:00,108959600.0,108959600.0,0.0
HD009775,DH003735,2026-04-23 23:40:00,2026-05-02 23:40:00,521000.0,521000.0,0.0
HD009776,DH000036,2026-04-23 00:04:00,2026-05-06 00:04:00,314400.0,314400.0,0.0
HD009777,DH004170,2026-04-24 00:34:00,2026-06-19 00:34:00,369038700.0,369038700.0,0.0
HD009778,DH009823,2026-04-23 02:42:00,2026-05-07 02:42:00,15800400.0,15800400.0,0.0
HD009779,DH005615,2026-04-24 04:13:00,2026-06-17 04:13:00,81100400.0,57099600.0,24000800.0
HD009780,DH004314,2026-04-21 06:09:00,2026-04-29 06:09:00,826200.0,826200.0,0.0
HD009781,DH006306,2026-04-22 07:04:00,2026-05-04 07:04:00,13235800.0,13235800.0,0.0
HD009782,DH007288,2026-04-22 07:08:00,2026-05-06 07:08:00,2331000.0,2331000.0,0.0
HD009783,DH005030,2026-04-22 17:06:00,2026-05-05 17:06:00,716600.0,716600.0,0.0
HD009784,DH008235,2026-04-21 19:58:00,2026-07-03 19:58:00,33937600.0,7446000.0,26491600.0
HD009785,DH009995,2026-04-21 20:28:00,2026-07-07 20:28:00,97688700.0,97688700.0,0.0
HD009786,DH010024,2026-04-23 21:38:00,2026-06-15 21:38:00,163169200.0,163169200.0,0.0
HD009787,DH011031,2026-04-24 22:46:00,2026-06-08 22:46:00,116017100.0,116017100.0,0.0
HD009788,DH010806,2026-04-23 23:56:00,2026-07-11 23:56:00,283208400.0,283208400.0,0.0
HD009789,DH001544,2026-04-22 01:35:00,2026-05-02 01:35:00,1873400.0,1723100.0,150300.0
HD009790,DH003128,2026-04-22 02:04:00,2026-05-05 02:04:00,2040000.0,2040000.0,0.0
HD009791,DH011712,2026-04-22 03:24:00,2026-07-10 03:24:00,170891700.0,70059200.0,100832500.0
HD009792,DH010475,2026-04-24 05:24:00,2026-06-29 05:24:00,44314700.0,44314700.0,0.0
HD009793,DH011892,2026-04-23 06:00:00,2026-07-18 06:00:00,38662700.0,38662700.0,0.0
HD009794,DH010892,2026-04-25 06:10:00,2026-05-07 06:10:00,8195000.0,2877200.0,5317800.0
HD009795,DH007724,2026-04-25 14:45:00,2026-07-11 14:45:00,472200600.0,206479300.0,265721300.0
HD009796,DH000810,2026-04-23 16:37:00,2026-05-05 16:37:00,9914400.0,9914400.0,0.0
HD009797,DH001506,2026-04-23 17:39:00,2026-05-06 17:39:00,7105000.0,7105000.0,0.0
HD009798,DH007675,2026-04-24 17:41:00,2026-07-01 17:41:00,305961600.0,305961600.0,0.0
HD009799,DH000667,2026-04-24 17:59:00,2026-06-08 17:59:00,325212200.0,209084500.0,116127700.0
HD009800,DH002346,2026-04-22 18:06:00,2026-06-26 18:06:00,110992000.0,110992000.0,0.0
HD009801,DH001498,2026-04-24 19:36:00,2026-05-08 19:36:00,476000.0,476000.0,0.0
HD009802,DH008969,2026-04-22 22:59:00,2026-05-02 22:59:00,2329000.0,2329000.0,0.0
HD009803,DH003845,2026-04-26 00:28:00,2026-05-08 00:28:00,5555800.0,5555800.0,0.0
HD009804,DH006587,2026-04-25 02:20:00,2026-06-25 02:20:00,968844900.0,299767200.0,669077700.0
HD009805,DH000769,2026-04-25 04:22:00,2026-07-20 04:22:00,141235800.0,88166200.0,53069600.0
HD009806,DH011009,2026-04-26 04:52:00,2026-05-06 04:52:00,2317000.0,2317000.0,0.0
HD009807,DH002945,2026-04-26 10:32:00,2026-05-08 10:32:00,4383000.0,4383000.0,0.0
HD009808,DH004475,2026-04-25 12:02:00,2026-06-10 12:02:00,414880900.0,140344600.0,274536300.0
HD009809,DH007686,2026-04-26 13:23:00,2026-07-09 13:23:00,74608200.0,3609000.0,70999200.0
HD009810,DH003916,2026-04-23 14:11:00,2026-07-09 14:11:00,162991800.0,158256600.0,4735200.0
HD009811,DH003044,2026-04-25 14:24:00,2026-05-05 14:24:00,6698700.0,6698700.0,0.0
HD009812,DH007304,2026-04-26 14:31:00,2026-05-04 14:31:00,2061500.0,2061500.0,0.0
HD009813,DH001582,2026-04-24 14:38:00,2026-06-29 14:38:00,140066400.0,140066400.0,0.0
HD009814,DH005505,2026-04-26 17:12:00,2026-07-20 17:12:00,163339600.0,156808300.0,6531300.0
HD009815,DH010881,2026-04-26 17:41:00,2026-05-10 17:41:00,11553900.0,11553900.0,0.0
HD009816,DH005745,2026-04-24 17:54:00,2026-06-11 17:54:00,182753400.0,61629500.0,121123900.0
HD009817,DH002069,2026-04-23 19:11:00,2026-05-05 19:11:00,7049000.0,7049000.0,0.0
HD009818,DH010486,2026-04-24 19:17:00,2026-07-16 19:17:00,163012600.0,101205100.0,61807500.0
HD009819,DH000924,2026-04-25 21:13:00,2026-05-08 21:13:00,2618000.0,2618000.0,0.0
HD009820,DH010852,2026-04-23 22:41:00,2026-06-23 22:41:00,673642000.0,673642000.0,0.0
HD009821,DH005676,2026-04-26 02:06:00,2026-05-03 02:06:00,732600.0,732600.0,0.0
HD009822,DH005403,2026-04-26 02:18:00,2026-05-04 02:18:00,1675400.0,1675400.0,0.0
HD009823,DH000402,2026-04-27 03:38:00,2026-05-11 03:38:00,1281300.0,1281300.0,0.0
HD009824,DH004364,2026-04-27 05:46:00,2026-06-30 05:46:00,50742000.0,50742000.0,0.0
HD009825,DH002435,2026-04-24 07:44:00,2026-05-02 07:44:00,239400.0,239400.0,0.0
HD009826,DH001884,2026-04-26 11:24:00,2026-05-10 11:24:00,1232000.0,1091700.0,140300.0
HD009827,DH004336,2026-04-26 11:45:00,2026-07-02 11:45:00,74852100.0,29821600.0,45030500.0
HD009828,DH002356,2026-04-24 13:23:00,2026-07-02 13:23:00,189257600.0,67296600.0,121961000.0
HD009829,DH007326,2026-04-27 16:13:00,2026-05-07 16:13:00,4444700.0,4444700.0,0.0
HD009830,DH011353,2026-04-25 16:15:00,2026-05-06 16:15:00,2152100.0,2152100.0,0.0
HD009831,DH009509,2026-04-26 17:26:00,2026-07-11 17:26:00,445304200.0,445304200.0,0.0
HD009832,DH007437,2026-04-26 17:28:00,2026-06-18 17:28:00,77139000.0,77139000.0,0.0
HD009833,DH002293,2026-04-26 19:07:00,2026-07-11 19:07:00,185788700.0,185788700.0,0.0
HD009834,DH002056,2026-04-26 20:00:00,2026-05-05 20:00:00,3525200.0,3525200.0,0.0
HD009835,DH010586,2026-04-26 00:34:00,2026-05-06 00:34:00,4531500.0,4531500.0,0.0
HD009836,DH000683,2026-04-28 01:09:00,2026-05-10 01:09:00,1749800.0,1749800.0,0.0
HD009837,DH004960,2026-04-27 06:45:00,2026-07-24 06:45:00,345736600.0,276462400.0,69274200.0
HD009838,DH008781,2026-04-27 08:57:00,2026-05-06 08:57:00,8958500.0,8958500.0,0.0
HD009839,DH007129,2026-04-25 10:06:00,2026-05-09 10:06:00,7441800.0,4824700.0,2617100.0
HD009840,DH005404,2026-04-28 10:44:00,2026-07-01 10:44:00,377903800.0,377903800.0,0.0
HD009841,DH008850,2026-04-28 12:43:00,2026-05-08 12:43:00,2350600.0,2350600.0,0.0
HD009842,DH001694,2026-04-26 12:48:00,2026-06-26 12:48:00,310044400.0,242763000.0,67281400.0
HD009843,DH009224,2026-04-25 16:19:00,2026-05-07 16:19:00,12251900.0,12251900.0,0.0
HD009844,DH009515,2026-04-25 19:04:00,2026-06-29 19:04:00,293626300.0,293626300.0,0.0
HD009845,DH011834,2026-04-27 19:32:00,2026-05-04 19:32:00,819000.0,819000.0,0.0
HD009846,DH002787,2026-04-27 01:07:00,2026-05-07 01:07:00,8837800.0,8837800.0,0.0
HD009847,DH002854,2026-04-28 06:22:00,2026-05-11 06:22:00,6963000.0,6963000.0,0.0
HD009848,DH005322,2026-04-29 10:39:00,2026-05-12 10:39:00,2306600.0,422500.0,1884100.0
HD009849,DH003841,2026-04-27 13:16:00,2026-05-10 13:16:00,1397400.0,1397400.0,0.0
HD009850,DH001869,2026-04-26 15:01:00,2026-07-23 15:01:00,256387400.0,256387400.0,0.0
HD009851,DH004230,2026-04-28 15:48:00,2026-06-26 15:48:00,177822900.0,137553700.0,40269200.0
HD009852,DH001270,2026-04-29 19:39:00,2026-05-14 19:39:00,4383800.0,4383800.0,0.0
HD009853,DH009545,2026-04-29 22:34:00,2026-05-10 22:34:00,6090000.0,6090000.0,0.0
HD009854,DH002639,2026-04-27 23:25:00,2026-06-17 23:25:00,696952200.0,71500600.0,625451600.0
HD009855,DH005971,2026-04-29 01:32:00,2026-05-09 01:32:00,1772500.0,1772500.0,0.0
HD009856,DH003152,2026-04-27 02:03:00,2026-05-10 02:03:00,5755000.0,5755000.0,0.0
HD009857,DH010214,2026-04-27 06:09:00,2026-07-25 06:09:00,69715200.0,69715200.0,0.0
HD009858,DH008553,2026-04-29 07:28:00,2026-05-07 07:28:00,3725800.0,3702500.0,23300.0
HD009859,DH007969,2026-04-30 15:26:00,2026-07-01 15:26:00,80779800.0,53902200.0,26877600.0
HD009860,DH005821,2026-04-29 16:07:00,2026-05-07 16:07:00,384000.0,384000.0,0.0
HD009861,DH001241,2026-04-28 22:42:00,2026-07-20 22:42:00,515938000.0,515938000.0,0.0
HD009862,DH002697,2026-04-30 01:07:00,2026-07-26 01:07:00,410203000.0,410203000.0,0.0
HD009863,DH001689,2026-05-01 04:19:00,2026-05-16 04:19:00,481600.0,481600.0,0.0
HD009864,DH008071,2026-05-01 07:00:00,2026-07-27 07:00:00,108806800.0,46149700.0,62657100.0
HD009865,DH000234,2026-04-29 10:45:00,2026-07-17 10:45:00,124447400.0,124447400.0,0.0
HD009866,DH000821,2026-04-29 16:49:00,2026-06-14 16:49:00,391324200.0,39359000.0,351965200.0
HD009867,DH011202,2026-04-28 17:02:00,2026-05-06 17:02:00,3771000.0,3771000.0,0.0
HD009868,DH005813,2026-04-30 19:35:00,2026-05-12 19:35:00,221400.0,221400.0,0.0
HD009869,DH005171,2026-04-28 19:54:00,2026-07-17 19:54:00,550118000.0,550118000.0,0.0
HD009870,DH001821,2026-04-28 21:30:00,2026-05-09 21:30:00,5905200.0,5905200.0,0.0
HD009871,DH001105,2026-04-28 21:40:00,2026-05-09 21:40:00,288000.0,288000.0,0.0
HD009872,DH001977,2026-04-28 22:32:00,2026-05-07 22:32:00,1852500.0,1852500.0,0.0
HD009873,DH006753,2026-04-29 02:20:00,2026-07-27 02:20:00,185829400.0,125710500.0,60118900.0
HD009874,DH007306,2026-05-02 03:15:00,2026-06-23 03:15:00,353804000.0,2321100.0,351482900.0
HD009875,DH011542,2026-04-29 07:43:00,2026-05-10 07:43:00,624000.0,607900.0,16100.0
HD009876,DH005270,2026-04-29 07:57:00,2026-05-14 07:57:00,2211000.0,2211000.0,0.0
HD009877,DH002901,2026-04-29 10:25:00,2026-07-10 10:25:00,388175700.0,380654500.0,7521200.0
HD009878,DH010328,2026-04-30 10:47:00,2026-05-10 10:47:00,15815000.0,15578500.0,236500.0
HD009879,DH004548,2026-04-30 13:29:00,2026-05-15 13:29:00,1020000.0,1020000.0,0.0
HD009880,DH011895,2026-04-30 13:49:00,2026-07-11 13:49:00,273270800.0,273270800.0,0.0
HD009881,DH000540,2026-04-29 15:05:00,2026-05-10 15:05:00,1136700.0,1136700.0,0.0
HD009882,DH009784,2026-05-01 15:17:00,2026-05-14 15:17:00,786200.0,768200.0,18000.0
HD009883,DH004357,2026-04-29 16:26:00,2026-05-13 16:26:00,1200000.0,1200000.0,0.0
HD009884,DH002547,2026-05-02 21:02:00,2026-07-21 21:02:00,409477500.0,409477500.0,0.0
HD009885,DH000689,2026-05-01 21:50:00,2026-05-08 21:50:00,1877500.0,1877500.0,0.0
HD009886,DH004879,2026-05-03 00:19:00,2026-05-17 00:19:00,181200.0,181200.0,0.0
HD009887,DH008172,2026-04-30 01:32:00,2026-05-14 01:32:00,528000.0,528000.0,0.0
HD009888,DH003418,2026-05-03 04:06:00,2026-07-06 04:06:00,355964400.0,355964400.0,0.0
HD009889,DH002817,2026-05-03 04:14:00,2026-06-20 04:14:00,475903600.0,8075600.0,467828000.0
HD009890,DH000856,2026-05-03 05:04:00,2026-05-15 05:04:00,1691600.0,1040700.0,650900.0
HD009891,DH005896,2026-04-30 05:13:00,2026-05-11 05:13:00,8718000.0,3363400.0,5354600.0
HD009892,DH001188,2026-05-02 05:13:00,2026-06-23 05:13:00,285322100.0,285322100.0,0.0
HD009893,DH001482,2026-04-30 06:28:00,2026-07-12 06:28:00,727434700.0,727434700.0,0.0
HD009894,DH009834,2026-04-30 09:31:00,2026-07-22 09:31:00,325726000.0,325726000.0,0.0
HD009895,DH000701,2026-05-02 10:09:00,2026-06-23 10:09:00,104589400.0,44490700.0,60098700.0
HD009896,DH006692,2026-05-03 11:37:00,2026-05-15 11:37:00,2555600.0,2555600.0,0.0
HD009897,DH009030,2026-05-01 12:16:00,2026-05-12 12:16:00,364800.0,364800.0,0.0
HD009898,DH007931,2026-05-01 18:49:00,2026-06-19 18:49:00,421717900.0,421717900.0,0.0
HD009899,DH001239,2026-05-01 21:21:00,2026-07-10 21:21:00,710055600.0,710055600.0,0.0
HD009900,DH005372,2026-05-01 22:22:00,2026-05-14 22:22:00,188000.0,188000.0,0.0
HD009901,DH011758,2026-04-30 22:31:00,2026-05-12 22:31:00,1390000.0,1390000.0,0.0
HD009902,DH003430,2026-05-02 22:34:00,2026-07-09 22:34:00,577794400.0,577794400.0,0.0
HD009903,DH007431,2026-05-04 00:34:00,2026-05-13 00:34:00,1906800.0,1906800.0,0.0
HD009904,DH005051,2026-05-04 03:33:00,2026-05-17 03:33:00,3105900.0,3105900.0,0.0
HD009905,DH007617,2026-05-02 04:26:00,2026-06-27 04:26:00,341686200.0,129980800.0,211705400.0
HD009906,DH002888,2026-05-01 04:26:00,2026-06-16 04:26:00,492287400.0,449949400.0,42338000.0
HD009907,DH002866,2026-05-04 05:16:00,2026-07-16 05:16:00,358098000.0,24979300.0,333118700.0
HD009908,DH003740,2026-05-03 05:47:00,2026-05-17 05:47:00,2715700.0,2715700.0,0.0
HD009909,DH009287,2026-05-01 06:45:00,2026-05-16 06:45:00,7549000.0,7549000.0,0.0
HD009910,DH011281,2026-05-04 07:59:00,2026-05-12 07:59:00,2400000.0,2400000.0,0.0
HD009911,DH008411,2026-05-04 08:53:00,2026-07-01 08:53:00,202805200.0,147445500.0,55359700.0
HD009912,DH000229,2026-05-02 10:24:00,2026-06-26 10:24:00,150155700.0,77575800.0,72579900.0
HD009913,DH007612,2026-05-03 11:31:00,2026-05-14 11:31:00,116800.0,58900.0,57900.0
HD009914,DH004088,2026-05-04 12:51:00,2026-07-28 12:51:00,458899200.0,78040600.0,380858600.0
HD009915,DH004746,2026-05-01 14:23:00,2026-06-16 14:23:00,479897800.0,479897800.0,0.0
HD009916,DH006470,2026-05-03 17:43:00,2026-05-14 17:43:00,202000.0,202000.0,0.0
HD009917,DH009033,2026-05-02 19:27:00,2026-06-16 19:27:00,90596000.0,12834000.0,77762000.0
HD009918,DH009258,2026-05-01 21:40:00,2026-07-27 21:40:00,183262200.0,183262200.0,0.0
HD009919,DH004102,2026-05-03 01:38:00,2026-07-05 01:38:00,376228900.0,257533400.0,118695500.0
HD009920,DH006513,2026-05-03 03:01:00,2026-07-12 03:01:00,245899800.0,19833100.0,226066700.0
HD009921,DH010981,2026-05-04 03:21:00,2026-05-14 03:21:00,1149700.0,1149700.0,0.0
HD009922,DH010252,2026-05-04 05:12:00,2026-05-12 05:12:00,15369400.0,15369400.0,0.0
HD009923,DH007719,2026-05-05 07:12:00,2026-05-12 07:12:00,473000.0,473000.0,0.0
HD009924,DH009775,2026-05-04 07:24:00,2026-06-27 07:24:00,222857100.0,222857100.0,0.0
HD009925,DH005868,2026-05-04 09:43:00,2026-06-27 09:43:00,224509000.0,141095200.0,83413800.0
HD009926,DH001532,2026-05-05 10:33:00,2026-05-20 10:33:00,7214400.0,7214400.0,0.0
HD009927,DH011472,2026-05-02 12:21:00,2026-05-17 12:21:00,7533000.0,7533000.0,0.0
HD009928,DH004074,2026-05-03 14:28:00,2026-05-14 14:28:00,10134000.0,10134000.0,0.0
HD009929,DH004988,2026-05-05 15:48:00,2026-07-04 15:48:00,502457200.0,341153300.0,161303900.0
HD009930,DH000112,2026-05-04 16:06:00,2026-06-28 16:06:00,329863000.0,167357500.0,162505500.0
HD009931,DH002654,2026-05-02 18:27:00,2026-07-17 18:27:00,54111000.0,6707900.0,47403100.0
HD009932,DH005400,2026-05-05 18:56:00,2026-07-17 18:56:00,187533800.0,187533800.0,0.0
HD009933,DH008311,2026-05-03 21:08:00,2026-05-12 21:08:00,2422500.0,2422500.0,0.0
HD009934,DH011171,2026-05-03 23:24:00,2026-06-23 23:24:00,142400000.0,142400000.0,0.0
HD009935,DH008777,2026-05-05 00:30:00,2026-07-02 00:30:00,331221800.0,244566800.0,86655000.0
HD009936,DH005414,2026-05-04 01:02:00,2026-05-13 01:02:00,4101600.0,3529100.0,572500.0
HD009937,DH010946,2026-05-03 04:04:00,2026-05-11 04:04:00,5918100.0,5918100.0,0.0
HD009938,DH004378,2026-05-06 05:16:00,2026-05-21 05:16:00,8646400.0,8646400.0,0.0
HD009939,DH004495,2026-05-03 07:27:00,2026-07-19 07:27:00,252978500.0,213310400.0,39668100.0
HD009940,DH000399,2026-05-04 08:16:00,2026-06-19 08:16:00,512384400.0,263370600.0,249013800.0
HD009941,DH008796,2026-05-06 12:30:00,2026-05-21 12:30:00,419000.0,419000.0,0.0
HD009942,DH006115,2026-05-05 15:57:00,2026-05-14 15:57:00,2937600.0,2937600.0,0.0
HD009943,DH002092,2026-05-03 16:53:00,2026-07-16 16:53:00,713832300.0,713832300.0,0.0
HD009944,DH003512,2026-05-04 19:09:00,2026-07-27 19:09:00,87796100.0,43158300.0,44637800.0
HD009945,DH004494,2026-05-03 22:51:00,2026-07-06 22:51:00,718812600.0,545396800.0,173415800.0
HD009946,DH006972,2026-05-03 22:53:00,2026-07-30 22:53:00,234123000.0,213131700.0,20991300.0
HD009947,DH003998,2026-05-05 01:40:00,2026-05-20 01:40:00,10821400.0,10821400.0,0.0
HD009948,DH004664,2026-05-06 01:45:00,2026-05-18 01:45:00,4386800.0,4386800.0,0.0
HD009949,DH006469,2026-05-05 02:18:00,2026-06-19 02:18:00,421936300.0,421936300.0,0.0
HD009950,DH002684,2026-05-06 04:18:00,2026-07-14 04:18:00,219849000.0,219849000.0,0.0
HD009951,DH003628,2026-05-05 05:58:00,2026-06-28 05:58:00,178160300.0,178160300.0,0.0
HD009952,DH005843,2026-05-05 09:49:00,2026-05-15 09:49:00,479800.0,479800.0,0.0
HD009953,DH009684,2026-05-06 10:27:00,2026-05-18 10:27:00,1681000.0,1282500.0,398500.0
HD009954,DH010077,2026-05-06 10:40:00,2026-07-29 10:40:00,112757100.0,47724900.0,65032200.0
HD009955,DH000240,2026-05-05 11:50:00,2026-06-25 11:50:00,185703900.0,48229800.0,137474100.0
HD009956,DH002216,2026-05-04 13:31:00,2026-05-18 13:31:00,1008000.0,1008000.0,0.0
HD009957,DH005387,2026-05-07 15:38:00,2026-08-05 15:38:00,766110800.0,462821200.0,303289600.0
HD009958,DH008088,2026-05-06 16:30:00,2026-07-24 16:30:00,394748800.0,141998100.0,252750700.0
HD009959,DH007259,2026-05-04 16:36:00,2026-05-16 16:36:00,715500.0,715500.0,0.0
HD009960,DH005746,2026-05-06 17:30:00,2026-05-19 17:30:00,1125000.0,1125000.0,0.0
HD009961,DH011914,2026-05-04 18:14:00,2026-05-14 18:14:00,6959000.0,6959000.0,0.0
HD009962,DH004335,2026-05-07 19:14:00,2026-06-25 19:14:00,131268300.0,131268300.0,0.0
HD009963,DH008942,2026-05-05 22:38:00,2026-07-20 22:38:00,204154100.0,204154100.0,0.0
HD009964,DH000167,2026-05-05 01:42:00,2026-07-02 01:42:00,349340600.0,349340600.0,0.0
HD009965,DH007229,2026-05-05 03:05:00,2026-05-19 03:05:00,3370200.0,2096000.0,1274200.0
HD009966,DH009820,2026-05-07 03:10:00,2026-07-30 03:10:00,470673900.0,187740600.0,282933300.0
HD009967,DH010576,2026-05-08 03:14:00,2026-05-16 03:14:00,413000.0,413000.0,0.0
HD009968,DH004171,2026-05-07 03:14:00,2026-05-20 03:14:00,3274000.0,3274000.0,0.0
HD009969,DH001765,2026-05-06 10:42:00,2026-05-16 10:42:00,1152000.0,1152000.0,0.0
HD009970,DH002890,2026-05-06 11:31:00,2026-05-21 11:31:00,6069000.0,6069000.0,0.0
HD009971,DH011326,2026-05-08 12:57:00,2026-06-22 12:57:00,297633400.0,243339100.0,54294300.0
HD009972,DH011954,2026-05-07 13:39:00,2026-07-02 13:39:00,203707900.0,203707900.0,0.0
HD009973,DH010150,2026-05-06 13:54:00,2026-05-13 13:54:00,8634800.0,8634800.0,0.0
HD009974,DH009766,2026-05-05 15:28:00,2026-05-12 15:28:00,779000.0,779000.0,0.0
HD009975,DH002220,2026-05-05 21:16:00,2026-05-12 21:16:00,1720000.0,1475800.0,244200.0
HD009976,DH010103,2026-05-08 21:28:00,2026-05-18 21:28:00,372600.0,372600.0,0.0
HD009977,DH002252,2026-05-06 23:32:00,2026-05-17 23:32:00,2427200.0,2427200.0,0.0
HD009978,DH011153,2026-05-07 01:00:00,2026-05-22 01:00:00,6604600.0,6604600.0,0.0
HD009979,DH008761,2026-05-06 03:25:00,2026-05-19 03:25:00,532200.0,532200.0,0.0
