MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO001807,NCC001,SP0096,2026-04-28 04:19:20,883,38600.0
PO000035,NCC019,SP0134,2026-04-28 08:42:10,647,114900.0
PO002881,NCC028,SP0165,2026-04-29 15:39:04,604,22400.0
PO000824,NCC028,SP0109,2026-04-29 18:03:23,943,653200.0
PO002399,NCC027,SP0178,2026-04-29 23:20:49,844,119600.0
PO002013,NCC034,SP0198,2026-04-30 00:35:12,648,19000.0
PO000317,NCC031,SP0175,2026-04-30 01:28:35,435,19800.0
PO001591,NCC027,SP0096,2026-04-30 08:48:44,716,46200.0
PO001494,NCC039,SP0141,2026-04-30 13:23:23,234,51600.0
PO000671,NCC036,SP0156,2026-04-30 15:42:17,655,61000.0
PO002244,NCC001,SP0060,2026-04-30 16:30:52,370,19900.0
PO000326,NCC001,SP0004,2026-04-30 17:33:46,476,110900.0
PO000096,NCC017,SP0099,2026-04-30 23:32:38,982,113200.0
PO002890,NCC028,SP0022,2026-05-01 16:21:23,344,853200.0
PO000130,NCC034,SP0182,2026-05-02 01:19:08,160,78800.0
PO002586,NCC033,SP0027,2026-05-02 04:12:53,906,53100.0
PO003267,NCC039,SP0045,2026-05-02 09:01:20,690,134000.0
PO002016,NCC001,SP0041,2026-05-02 12:36:09,900,778800.0
PO000968,NCC044,SP0061,2026-05-03 07:25:12,645,121900.0
PO000776,NCC018,SP0125,2026-05-03 10:51:53,467,162000.0
PO002942,NCC001,SP0038,2026-05-03 15:39:50,795,573700.0
PO000303,NCC026,SP0118,2026-05-03 18:56:27,417,145100.0
PO002870,NCC021,SP0121,2026-05-03 21:04:03,156,126100.0
PO002704,NCC009,SP0007,2026-05-03 23:46:17,330,142400.0
PO002180,NCC009,SP0052,2026-05-04 06:12:36,218,26400.0
PO001277,NCC038,SP0139,2026-05-04 06:31:55,96,149500.0
PO000822,NCC022,SP0182,2026-05-04 08:46:22,398,62800.0
PO000958,NCC041,SP0028,2026-05-04 10:01:18,695,108000.0
PO002721,NCC021,SP0113,2026-05-04 10:36:34,218,114600.0
PO003389,NCC002,SP0068,2026-05-04 13:08:32,376,39600.0
PO002472,NCC005,SP0121,2026-05-04 21:23:42,85,122900.0
PO001853,NCC021,SP0037,2026-05-04 21:35:34,855,107700.0
PO003287,NCC014,SP0121,2026-05-04 22:01:50,123,126500.0
PO001639,NCC031,SP0062,2026-05-05 04:36:44,749,165800.0
PO002246,NCC041,SP0106,2026-05-05 19:56:16,441,110700.0
PO001763,NCC034,SP0061,2026-05-05 20:41:06,277,137000.0
PO002518,NCC039,SP0152,2026-05-05 22:24:19,308,140400.0
PO002278,NCC041,SP0103,2026-05-06 02:09:56,344,125400.0
PO001804,NCC025,SP0042,2026-05-06 04:38:57,208,94500.0
PO002603,NCC004,SP0026,2026-05-06 07:04:44,394,56100.0
PO000371,NCC034,SP0036,2026-05-06 14:54:14,878,157600.0
PO001747,NCC025,SP0026,2026-05-06 18:07:23,496,59100.0
PO002110,NCC027,SP0010,2026-05-06 19:24:55,902,625300.0
PO002636,NCC027,SP0089,2026-05-06 20:38:50,208,116000.0
PO002184,NCC043,SP0004,2026-05-07 00:11:50,201,120500.0
PO001382,NCC034,SP0096,2026-05-07 02:22:24,215,44000.0
PO003261,NCC036,SP0128,2026-05-07 17:02:53,821,155900.0
PO002639,NCC034,SP0135,2026-05-07 19:49:26,456,569000.0
PO002774,NCC020,SP0028,2026-05-08 04:04:26,817,117400.0
PO003038,NCC029,SP0210,2026-05-08 04:50:04,131,20700.0
PO002944,NCC038,SP0045,2026-05-08 05:17:25,131,113600.0
PO001538,NCC006,SP0124,2026-05-08 15:23:04,606,53600.0
PO003224,NCC016,SP0124,2026-05-08 15:42:44,766,39300.0
PO002634,NCC045,SP0125,2026-05-08 17:20:22,31,157200.0
PO002882,NCC009,SP0060,2026-05-08 20:43:53,312,20200.0
PO001232,NCC003,SP0006,2026-05-08 20:48:18,293,580700.0
PO000519,NCC009,SP0126,2026-05-08 21:04:38,456,67700.0
PO001914,NCC031,SP0181,2026-05-09 05:49:38,978,542900.0
PO000848,NCC001,SP0048,2026-05-09 13:28:42,857,42300.0
PO000209,NCC006,SP0094,2026-05-09 17:32:10,793,85300.0
PO000310,NCC014,SP0002,2026-05-09 19:33:25,587,26200.0
PO003265,NCC027,SP0176,2026-05-09 22:11:39,929,101500.0
PO001533,NCC014,SP0107,2026-05-10 10:18:13,743,202800.0
PO000903,NCC030,SP0016,2026-05-10 17:03:33,890,640300.0
PO001029,NCC018,SP0008,2026-05-10 17:53:36,836,788700.0
PO002001,NCC017,SP0159,2026-05-10 19:03:53,528,449000.0
PO002643,NCC020,SP0027,2026-05-10 22:11:04,822,46500.0
PO002584,NCC035,SP0204,2026-05-11 02:48:38,460,848800.0
PO000514,NCC022,SP0064,2026-05-11 18:41:12,496,111400.0
PO001905,NCC011,SP0214,2026-05-11 21:19:48,652,39000.0
PO000370,NCC033,SP0102,2026-05-12 12:09:51,98,463500.0
PO001709,NCC004,SP0181,2026-05-12 13:02:47,257,494100.0
PO001149,NCC005,SP0021,2026-05-12 13:19:20,729,38000.0
PO002336,NCC002,SP0214,2026-05-12 15:46:04,553,38000.0
PO001180,NCC002,SP0031,2026-05-13 23:05:46,555,39000.0
PO002341,NCC033,SP0083,2026-05-14 01:59:50,167,49000.0
PO000600,NCC014,SP0072,2026-05-14 10:25:24,610,441500.0
PO002111,NCC011,SP0188,2026-05-14 20:54:16,95,108400.0
PO002843,NCC010,SP0002,2026-05-15 02:29:51,951,25400.0
PO003150,NCC030,SP0088,2026-05-15 10:06:51,601,54200.0
PO001549,NCC009,SP0128,2026-05-15 12:51:48,270,134400.0
PO003096,NCC006,SP0154,2026-05-15 15:33:46,728,26500.0
PO001822,NCC035,SP0028,2026-05-15 21:38:22,46,107600.0
PO000172,NCC013,SP0053,2026-05-16 00:28:12,108,125200.0
PO001600,NCC009,SP0071,2026-05-16 11:58:25,965,543600.0
PO003026,NCC037,SP0030,2026-05-16 12:26:44,873,559100.0
PO000710,NCC026,SP0129,2026-05-16 19:16:57,897,159900.0
PO002275,NCC016,SP0148,2026-05-17 03:20:18,142,35500.0
PO001772,NCC025,SP0062,2026-05-17 09:42:37,686,142200.0
PO002712,NCC020,SP0067,2026-05-17 10:40:09,603,11500.0
PO000446,NCC003,SP0028,2026-05-17 12:12:09,413,100700.0
PO001344,NCC007,SP0046,2026-05-17 20:11:54,246,24500.0
PO000606,NCC034,SP0145,2026-05-18 09:42:06,686,104100.0
PO002318,NCC005,SP0205,2026-05-18 16:24:33,325,326700.0
PO000874,NCC042,SP0203,2026-05-18 23:05:39,848,566900.0
PO002423,NCC016,SP0018,2026-05-19 01:16:09,226,621400.0
PO002109,NCC007,SP0019,2026-05-19 02:01:29,203,94600.0
PO002647,NCC019,SP0077,2026-05-19 06:35:28,178,78600.0
PO003398,NCC023,SP0040,2026-05-19 16:48:25,696,139900.0
PO000783,NCC041,SP0080,2026-05-19 16:59:55,487,106600.0
PO000224,NCC029,SP0217,2026-05-19 23:35:12,414,129800.0
PO000011,NCC023,SP0123,2026-05-20 00:38:54,553,132500.0
PO002563,NCC001,SP0034,2026-05-20 11:47:11,694,130900.0
PO001428,NCC027,SP0018,2026-05-20 13:45:08,132,700000.0
PO002558,NCC037,SP0039,2026-05-20 14:54:14,295,16200.0
PO000050,NCC011,SP0157,2026-05-20 21:21:24,831,172600.0
PO002098,NCC014,SP0093,2026-05-20 23:26:23,358,732700.0
PO000015,NCC016,SP0164,2026-05-21 03:06:19,353,511700.0
PO000010,NCC008,SP0060,2026-05-21 03:51:31,676,22200.0
PO000404,NCC029,SP0127,2026-05-21 05:47:28,31,28200.0
PO002323,NCC030,SP0163,2026-05-21 07:36:23,203,92700.0
PO001652,NCC012,SP0162,2026-05-21 22:14:28,931,104100.0
PO001718,NCC023,SP0145,2026-05-22 00:22:26,953,93900.0
PO001918,NCC020,SP0075,2026-05-22 03:40:29,772,87500.0
PO002949,NCC020,SP0134,2026-05-22 05:41:41,651,114200.0
PO000678,NCC010,SP0073,2026-05-22 06:10:59,618,57500.0
PO003078,NCC005,SP0072,2026-05-22 13:50:21,218,467000.0
PO003090,NCC020,SP0084,2026-05-23 00:47:41,185,104200.0
PO001466,NCC015,SP0050,2026-05-23 04:06:06,729,424100.0
PO001139,NCC040,SP0022,2026-05-23 10:42:07,896,752300.0
PO003175,NCC009,SP0197,2026-05-23 12:00:58,633,461500.0
PO002187,NCC003,SP0027,2026-05-23 13:15:40,823,56900.0
PO001523,NCC004,SP0098,2026-05-23 15:57:07,818,75400.0
PO001614,NCC041,SP0044,2026-05-23 17:58:46,632,733200.0
PO003414,NCC031,SP0205,2026-05-23 18:29:14,271,300100.0
PO002801,NCC023,SP0113,2026-05-24 11:44:37,824,133500.0
PO002266,NCC015,SP0144,2026-05-24 12:20:43,927,128700.0
PO001534,NCC032,SP0190,2026-05-24 13:49:20,752,29100.0
PO001657,NCC025,SP0088,2026-05-24 20:12:01,316,73400.0
PO002644,NCC025,SP0080,2026-05-25 08:26:49,604,115200.0
PO001754,NCC039,SP0076,2026-05-25 10:43:35,747,58700.0
PO000191,NCC001,SP0213,2026-05-25 21:10:45,63,23800.0
PO000878,NCC004,SP0009,2026-05-26 05:45:12,820,288300.0
PO002854,NCC035,SP0130,2026-05-26 06:21:38,968,174000.0
PO002432,NCC024,SP0046,2026-05-26 21:18:56,556,27100.0
PO001403,NCC001,SP0163,2026-05-27 07:13:24,332,111000.0
PO000335,NCC045,SP0069,2026-05-27 11:01:22,466,45700.0
PO001975,NCC002,SP0057,2026-05-27 18:20:31,35,133200.0
PO003212,NCC014,SP0180,2026-05-27 22:41:57,198,862900.0
PO003190,NCC017,SP0046,2026-05-28 04:01:27,359,28500.0
PO001561,NCC040,SP0104,2026-05-28 09:50:27,132,629600.0
PO002456,NCC010,SP0105,2026-05-28 11:31:39,251,135100.0
PO000282,NCC012,SP0149,2026-05-28 13:45:26,929,821500.0
PO002268,NCC041,SP0217,2026-05-28 14:31:03,131,153800.0
PO000321,NCC032,SP0102,2026-05-28 20:41:11,574,493200.0
PO002003,NCC020,SP0147,2026-05-28 22:01:06,597,46100.0
PO002138,NCC035,SP0114,2026-05-28 22:23:38,856,61900.0
PO000888,NCC016,SP0103,2026-05-29 10:44:56,933,117300.0
PO002745,NCC036,SP0164,2026-05-29 12:47:46,929,486900.0
PO000979,NCC001,SP0201,2026-05-29 12:56:48,621,588200.0
PO000408,NCC017,SP0050,2026-05-29 16:31:41,877,459600.0
PO001468,NCC008,SP0177,2026-05-30 00:13:21,693,152300.0
PO000682,NCC027,SP0197,2026-05-30 00:30:17,346,604900.0
PO003369,NCC043,SP0122,2026-05-30 08:16:30,452,70100.0
PO001060,NCC009,SP0041,2026-05-30 08:47:37,358,774800.0
PO003204,NCC041,SP0034,2026-05-30 12:19:07,971,124300.0
PO003232,NCC028,SP0067,2026-05-30 18:20:17,613,12100.0
PO001473,NCC027,SP0173,2026-05-31 02:55:45,639,87300.0
PO002467,NCC034,SP0060,2026-05-31 06:12:47,784,20900.0
PO002608,NCC005,SP0136,2026-05-31 15:18:28,945,529500.0
PO001912,NCC018,SP0081,2026-05-31 22:06:27,418,31700.0
PO002166,NCC006,SP0168,2026-06-01 01:28:37,829,20500.0
PO001507,NCC005,SP0151,2026-06-01 02:15:07,282,126700.0
PO002332,NCC023,SP0079,2026-06-01 02:30:42,873,20400.0
PO001356,NCC022,SP0123,2026-06-01 04:10:11,219,148000.0
PO002478,NCC030,SP0207,2026-06-01 07:21:19,234,20100.0
PO003107,NCC027,SP0078,2026-06-01 14:20:42,782,117900.0
PO000862,NCC017,SP0040,2026-06-01 16:51:04,431,112600.0
PO001764,NCC032,SP0036,2026-06-02 01:07:16,936,123700.0
PO002238,NCC038,SP0175,2026-06-02 03:47:29,70,21300.0
PO002134,NCC012,SP0070,2026-06-02 04:02:59,809,88600.0
PO002602,NCC017,SP0144,2026-06-02 04:28:05,812,143000.0
PO002046,NCC031,SP0017,2026-06-02 09:33:59,829,39200.0
PO002390,NCC037,SP0163,2026-06-02 15:08:12,44,116400.0
PO000155,NCC008,SP0215,2026-06-02 19:47:47,66,48800.0
PO000027,NCC035,SP0157,2026-06-02 21:19:00,580,150800.0
PO000463,NCC031,SP0070,2026-06-03 00:16:48,861,99400.0
PO000447,NCC043,SP0028,2026-06-03 02:30:54,462,112600.0
PO002593,NCC004,SP0144,2026-06-03 07:47:24,346,129900.0
PO003329,NCC028,SP0168,2026-06-03 23:54:32,614,19600.0
PO001434,NCC005,SP0101,2026-06-04 04:13:19,80,190700.0
PO001015,NCC036,SP0091,2026-06-04 06:01:56,899,47000.0
PO002231,NCC043,SP0009,2026-06-04 11:04:59,347,304500.0
PO001006,NCC012,SP0155,2026-06-04 22:59:48,246,121200.0
PO001311,NCC018,SP0113,2026-06-05 05:23:03,273,117400.0
PO000413,NCC024,SP0003,2026-06-05 06:16:14,213,50500.0
PO003009,NCC031,SP0106,2026-06-05 06:46:50,576,115900.0
PO002753,NCC017,SP0022,2026-06-05 12:19:08,481,750400.0
PO003476,NCC043,SP0019,2026-06-05 12:41:58,811,123500.0
PO001958,NCC012,SP0081,2026-06-05 17:55:26,139,31000.0
PO001297,NCC006,SP0171,2026-06-05 21:33:23,248,19700.0
PO000829,NCC034,SP0149,2026-06-05 22:25:49,506,864600.0
PO000805,NCC024,SP0138,2026-06-05 23:17:00,763,24200.0
PO001146,NCC016,SP0218,2026-06-06 01:39:39,566,99400.0
PO002722,NCC011,SP0215,2026-06-06 06:36:29,653,61900.0
PO002970,NCC018,SP0057,2026-06-06 07:14:57,286,140300.0
PO003149,NCC028,SP0032,2026-06-06 07:52:36,79,98300.0
PO002766,NCC033,SP0191,2026-06-06 11:52:02,167,35300.0
PO002281,NCC038,SP0183,2026-06-06 11:54:27,764,96200.0
PO000663,NCC012,SP0185,2026-06-06 16:43:37,846,19000.0
PO001315,NCC019,SP0169,2026-06-06 19:52:32,594,555900.0
PO000267,NCC010,SP0173,2026-06-06 20:52:44,280,81500.0
PO002950,NCC042,SP0018,2026-06-06 22:59:16,270,569000.0
PO002242,NCC030,SP0005,2026-06-07 01:08:12,860,142000.0
PO001253,NCC019,SP0196,2026-06-07 01:44:59,72,74100.0
PO000706,NCC034,SP0193,2026-06-07 03:10:47,158,90500.0
PO001654,NCC043,SP0103,2026-06-07 03:44:43,321,135000.0
PO000918,NCC035,SP0121,2026-06-07 16:29:50,690,131800.0
PO002979,NCC041,SP0045,2026-06-07 21:39:31,646,145500.0
PO003346,NCC014,SP0084,2026-06-07 22:29:01,553,88500.0
PO000265,NCC033,SP0218,2026-06-08 01:17:52,493,104700.0
PO000533,NCC015,SP0108,2026-06-08 01:21:15,400,96400.0
PO002212,NCC009,SP0133,2026-06-08 03:48:14,491,138200.0
PO000019,NCC020,SP0118,2026-06-08 13:19:59,56,116000.0
PO001463,NCC020,SP0007,2026-06-08 18:33:32,929,147400.0
PO000157,NCC005,SP0125,2026-06-08 18:36:46,28,123000.0
PO000621,NCC013,SP0129,2026-06-09 11:30:34,193,145300.0
PO001255,NCC012,SP0097,2026-06-09 14:15:23,645,60800.0
PO001851,NCC028,SP0031,2026-06-10 08:30:01,279,38800.0
PO000481,NCC043,SP0009,2026-06-10 09:33:03,78,291800.0
PO002966,NCC011,SP0076,2026-06-10 10:17:57,959,57700.0
PO000893,NCC012,SP0093,2026-06-10 20:11:20,992,727900.0
PO002930,NCC007,SP0204,2026-06-11 02:13:12,272,739000.0
PO002794,NCC005,SP0099,2026-06-11 11:12:06,813,118400.0
PO002958,NCC040,SP0172,2026-06-11 14:45:44,545,414800.0
PO001373,NCC038,SP0098,2026-06-11 15:00:28,902,64500.0
PO001379,NCC003,SP0203,2026-06-11 15:30:02,852,742100.0
PO002484,NCC043,SP0016,2026-06-11 23:59:38,875,568200.0
PO001009,NCC036,SP0163,2026-06-12 03:52:48,78,103900.0
PO001327,NCC019,SP0162,2026-06-12 08:39:13,948,111000.0
PO000424,NCC025,SP0052,2026-06-12 10:18:11,457,29700.0
PO002327,NCC028,SP0118,2026-06-12 10:56:49,420,140900.0
PO002175,NCC024,SP0158,2026-06-12 11:10:23,100,107000.0
PO000331,NCC010,SP0049,2026-06-12 14:43:56,687,135800.0
PO000928,NCC023,SP0199,2026-06-12 15:36:35,650,74000.0
PO002951,NCC022,SP0166,2026-06-12 17:34:48,882,234000.0
PO002905,NCC031,SP0143,2026-06-13 10:49:43,816,97500.0
PO001878,NCC001,SP0076,2026-06-13 16:27:06,945,65700.0
PO002576,NCC012,SP0130,2026-06-13 17:02:14,347,148500.0
PO000654,NCC021,SP0084,2026-06-13 17:21:32,36,74800.0
PO003075,NCC043,SP0173,2026-06-14 12:52:08,52,86500.0
PO003074,NCC012,SP0134,2026-06-14 17:16:59,90,89200.0
PO001597,NCC031,SP0122,2026-06-14 22:26:47,452,90500.0
PO002852,NCC004,SP0171,2026-06-15 05:41:11,963,19900.0
PO002659,NCC015,SP0066,2026-06-15 08:36:53,85,314600.0
PO001596,NCC011,SP0154,2026-06-15 08:37:20,741,24300.0
PO000214,NCC023,SP0174,2026-06-15 15:04:45,685,518000.0
PO003246,NCC016,SP0022,2026-06-15 22:16:21,895,905700.0
PO003276,NCC001,SP0120,2026-06-16 20:05:33,367,97300.0
PO003255,NCC040,SP0038,2026-06-16 22:44:44,278,633200.0
PO000098,NCC020,SP0126,2026-06-17 11:20:45,150,76600.0
PO002202,NCC030,SP0172,2026-06-17 12:02:48,666,423400.0
PO000369,NCC031,SP0130,2026-06-17 21:09:05,796,165200.0
PO001677,NCC014,SP0100,2026-06-18 08:20:57,536,152600.0
PO002023,NCC017,SP0096,2026-06-18 08:39:32,65,39900.0
PO002548,NCC045,SP0148,2026-06-18 09:50:48,349,39100.0
PO001666,NCC040,SP0050,2026-06-18 20:49:32,743,406300.0
PO001512,NCC007,SP0131,2026-06-19 03:13:14,919,28100.0
PO002748,NCC041,SP0182,2026-06-20 01:02:08,378,76500.0
PO001016,NCC031,SP0104,2026-06-20 08:00:52,827,731800.0
PO001786,NCC044,SP0011,2026-06-20 08:28:38,74,29100.0
PO001728,NCC009,SP0208,2026-06-20 09:53:17,222,76400.0
PO001160,NCC018,SP0176,2026-06-20 11:09:37,614,89500.0
PO001361,NCC043,SP0050,2026-06-20 11:09:51,248,438800.0
PO003468,NCC002,SP0131,2026-06-20 13:33:45,196,31800.0
PO000040,NCC029,SP0165,2026-06-20 15:17:16,536,21600.0
PO002296,NCC041,SP0031,2026-06-21 09:25:44,604,41900.0
PO000791,NCC018,SP0101,2026-06-21 10:16:31,692,232200.0
PO003465,NCC035,SP0060,2026-06-21 12:27:25,381,21700.0
PO001444,NCC016,SP0091,2026-06-21 12:36:04,661,47100.0
PO002511,NCC026,SP0061,2026-06-21 19:33:24,702,122600.0
PO000985,NCC016,SP0211,2026-06-22 08:41:55,436,122900.0
PO000909,NCC038,SP0016,2026-06-22 10:14:15,872,577000.0
PO003364,NCC028,SP0220,2026-06-22 12:10:41,541,41000.0
PO002376,NCC042,SP0169,2026-06-22 15:00:22,190,466100.0
PO002888,NCC025,SP0009,2026-06-22 20:05:25,629,302100.0
PO001576,NCC042,SP0034,2026-06-22 22:12:18,910,134100.0
PO000864,NCC019,SP0037,2026-06-23 00:05:28,89,111000.0
PO003384,NCC024,SP0160,2026-06-23 00:07:31,898,52200.0
PO002480,NCC022,SP0004,2026-06-23 01:44:18,533,119200.0
PO003303,NCC027,SP0182,2026-06-24 00:35:30,749,82600.0
PO001195,NCC033,SP0053,2026-06-24 05:09:27,230,125900.0
PO003065,NCC012,SP0074,2026-06-24 06:37:31,577,706100.0
PO000407,NCC019,SP0044,2026-06-24 13:24:22,426,801700.0
PO002089,NCC015,SP0103,2026-06-25 05:42:52,144,136900.0
PO003148,NCC022,SP0032,2026-06-25 07:55:41,219,133400.0
PO000602,NCC036,SP0001,2026-06-25 10:24:32,779,28300.0
PO001206,NCC001,SP0202,2026-06-26 01:20:13,90,274000.0
PO001479,NCC033,SP0117,2026-06-26 01:28:52,744,31500.0
PO003234,NCC028,SP0076,2026-06-26 09:23:45,908,57700.0
PO001729,NCC042,SP0152,2026-06-26 15:38:08,291,130700.0
PO002972,NCC022,SP0201,2026-06-26 16:08:20,20,555900.0
PO001991,NCC008,SP0043,2026-06-26 17:32:04,876,121800.0
PO002573,NCC002,SP0098,2026-06-26 19:42:47,521,83200.0
PO003228,NCC003,SP0016,2026-06-27 03:30:24,521,568900.0
PO002092,NCC020,SP0218,2026-06-27 03:42:25,876,116200.0
PO001499,NCC022,SP0140,2026-06-27 05:15:57,91,166500.0
PO000962,NCC038,SP0030,2026-06-27 06:03:05,596,546400.0
PO003410,NCC033,SP0125,2026-06-27 06:59:46,838,137300.0
PO000737,NCC018,SP0137,2026-06-27 09:00:49,230,701600.0
PO001672,NCC024,SP0171,2026-06-27 14:09:51,277,20700.0
PO002718,NCC009,SP0117,2026-06-27 16:08:03,627,30500.0
PO001217,NCC035,SP0015,2026-06-27 19:23:23,873,69700.0
PO002303,NCC036,SP0102,2026-06-27 22:43:52,288,483100.0
PO003385,NCC005,SP0030,2026-06-27 23:57:45,627,697100.0
PO001575,NCC017,SP0153,2026-06-28 08:14:43,464,100900.0
PO000338,NCC031,SP0192,2026-06-28 12:40:29,779,311700.0
PO001419,NCC028,SP0209,2026-06-28 13:30:39,939,88300.0
PO000580,NCC016,SP0140,2026-06-29 11:26:54,986,157600.0
PO000148,NCC037,SP0107,2026-06-29 20:43:19,800,185600.0
PO002044,NCC031,SP0174,2026-06-29 22:37:50,770,537200.0
PO000756,NCC019,SP0041,2026-06-30 08:10:34,141,718000.0
PO000897,NCC038,SP0115,2026-07-01 01:22:38,655,20700.0
PO002047,NCC041,SP0059,2026-07-01 14:43:57,131,408300.0
PO002429,NCC018,SP0216,2026-07-01 17:34:31,659,51000.0
PO003452,NCC030,SP0200,2026-07-01 23:56:24,523,266300.0
PO001775,NCC033,SP0139,2026-07-02 00:28:33,357,101400.0
PO002117,NCC029,SP0055,2026-07-02 05:28:06,307,169700.0
PO000435,NCC008,SP0065,2026-07-02 07:33:35,346,490500.0
PO002461,NCC010,SP0017,2026-07-02 11:02:35,777,38700.0
PO001211,NCC002,SP0132,2026-07-02 22:59:28,795,306600.0
PO000808,NCC021,SP0027,2026-07-03 04:26:21,284,56700.0
PO001489,NCC009,SP0019,2026-07-03 06:51:06,937,90000.0
PO001689,NCC018,SP0150,2026-07-03 22:09:28,168,126600.0
PO003484,NCC033,SP0105,2026-07-04 07:12:14,207,121200.0
PO002082,NCC017,SP0124,2026-07-04 07:41:22,784,56400.0
PO003022,NCC010,SP0160,2026-07-04 11:58:54,328,54800.0
PO001012,NCC010,SP0134,2026-07-05 08:56:44,881,91700.0
PO002008,NCC029,SP0069,2026-07-05 11:06:17,322,42400.0
PO002310,NCC030,SP0203,2026-07-05 12:21:37,193,773800.0
PO000535,NCC004,SP0017,2026-07-05 22:27:29,633,43100.0
PO002316,NCC001,SP0142,2026-07-06 05:46:28,714,339000.0
PO002042,NCC030,SP0193,2026-07-06 08:00:21,422,77900.0
PO002695,NCC010,SP0085,2026-07-06 09:23:28,957,68100.0
PO002692,NCC014,SP0058,2026-07-06 16:21:25,227,33500.0
PO002126,NCC016,SP0079,2026-07-06 17:32:49,542,20900.0
PO000949,NCC011,SP0015,2026-07-06 20:56:02,60,58800.0
PO000735,NCC013,SP0162,2026-07-07 01:26:43,156,116300.0
PO000017,NCC039,SP0116,2026-07-07 02:03:34,60,428700.0
PO001565,NCC021,SP0001,2026-07-07 02:48:38,869,29100.0
PO001258,NCC011,SP0013,2026-07-07 08:07:53,716,62900.0
PO001163,NCC013,SP0118,2026-07-07 09:40:47,51,138300.0
PO001202,NCC037,SP0053,2026-07-07 19:40:09,568,136400.0
PO001924,NCC032,SP0068,2026-07-08 00:04:04,951,38500.0
PO001091,NCC026,SP0134,2026-07-08 11:23:33,734,107000.0
PO001062,NCC039,SP0173,2026-07-08 20:54:36,362,98600.0
PO000774,NCC026,SP0192,2026-07-08 23:15:28,624,322700.0
PO001252,NCC030,SP0135,2026-07-09 06:41:55,808,599000.0
PO003361,NCC007,SP0001,2026-07-09 11:04:31,909,29900.0
PO002898,NCC012,SP0108,2026-07-09 12:05:05,575,88700.0
PO001557,NCC027,SP0097,2026-07-09 12:33:14,568,66900.0
PO002989,NCC006,SP0148,2026-07-09 16:33:24,534,35200.0
PO003324,NCC005,SP0117,2026-07-10 00:29:12,803,32400.0
PO003089,NCC002,SP0139,2026-07-10 01:45:17,894,135000.0
PO001847,NCC032,SP0144,2026-07-10 02:12:04,747,107500.0
PO002827,NCC044,SP0030,2026-07-10 06:35:16,311,619600.0
PO001543,NCC004,SP0046,2026-07-10 10:36:06,199,27100.0
PO002055,NCC034,SP0049,2026-07-10 15:19:59,550,131400.0
PO001166,NCC029,SP0071,2026-07-11 00:43:57,785,505900.0
PO001752,NCC039,SP0214,2026-07-11 09:52:13,451,37300.0
PO002141,NCC039,SP0127,2026-07-11 13:01:02,326,30800.0
PO001946,NCC040,SP0084,2026-07-11 14:52:13,820,98900.0
PO001899,NCC035,SP0202,2026-07-11 15:25:59,312,250200.0
PO003431,NCC026,SP0206,2026-07-12 01:33:29,314,37200.0
PO002288,NCC021,SP0005,2026-07-12 13:29:58,859,144300.0
PO001821,NCC038,SP0209,2026-07-12 16:45:36,463,73600.0
PO002291,NCC010,SP0069,2026-07-12 17:13:22,228,34100.0
PO003286,NCC003,SP0171,2026-07-13 07:55:53,386,20200.0
PO002410,NCC027,SP0086,2026-07-13 12:45:06,640,115700.0
PO002301,NCC025,SP0210,2026-07-14 04:51:00,587,17500.0
PO000045,NCC012,SP0025,2026-07-14 06:57:12,253,25200.0
PO000286,NCC006,SP0091,2026-07-14 07:17:35,683,45100.0
PO002579,NCC003,SP0044,2026-07-14 10:23:36,578,744700.0
PO002346,NCC004,SP0066,2026-07-14 11:41:02,163,351400.0
PO002806,NCC016,SP0051,2026-07-15 07:06:22,157,174700.0
PO001627,NCC002,SP0212,2026-07-15 08:11:47,430,171500.0
PO000041,NCC033,SP0156,2026-07-15 10:33:54,194,81200.0
PO001789,NCC035,SP0014,2026-07-15 11:22:22,311,417300.0
PO002028,NCC045,SP0048,2026-07-15 12:12:48,814,44200.0
PO001707,NCC023,SP0137,2026-07-15 15:30:43,118,532500.0
PO000162,NCC015,SP0196,2026-07-15 22:24:43,491,90100.0
PO002337,NCC025,SP0212,2026-07-16 16:58:12,76,159600.0
PO003168,NCC018,SP0003,2026-07-16 23:24:52,333,43900.0
PO002697,NCC037,SP0068,2026-07-17 09:06:25,718,37900.0
PO002208,NCC006,SP0153,2026-07-17 17:06:43,272,110500.0
PO001806,NCC040,SP0191,2026-07-17 21:20:29,497,38000.0
PO000450,NCC040,SP0023,2026-07-18 23:21:02,613,127000.0
PO002749,NCC042,SP0195,2026-07-19 00:48:28,531,114600.0
PO001173,NCC045,SP0112,2026-07-19 10:33:09,208,91300.0
PO001570,NCC004,SP0206,2026-07-19 14:34:52,596,38000.0
PO000734,NCC035,SP0148,2026-07-19 18:50:18,348,38200.0
PO000352,NCC038,SP0069,2026-07-19 22:42:37,492,34700.0
PO003491,NCC033,SP0171,2026-07-20 09:48:34,833,20400.0
PO002191,NCC021,SP0049,2026-07-20 16:08:45,620,129900.0
PO002199,NCC028,SP0215,2026-07-21 08:19:40,547,59800.0
PO003002,NCC001,SP0211,2026-07-21 15:02:37,664,115000.0
PO002792,NCC006,SP0195,2026-07-21 17:30:59,768,132900.0
PO002714,NCC042,SP0066,2026-07-22 12:29:36,235,304400.0
