MaDonHang,MaKhachHang,NgayDatHang,KenhBan,NhanVienBanHang,TrangThai
DH010333,KH0265,04/01/2025 10:30:00,Bán lẻ,NV24,Đã giao
DH006252,KH0028,17/09/2024 22:21:00,Showroom,NV20,Đã giao
DH003970,KH0391,24/03/2026 08:14:00,Ban le,NV19,Đang xử lý
DH011983,KH0140,21/12/2024 20:59:00,Ban le,NV24,Đã giao
DH005693,,23/04/2025 23:00:00,TMĐT - Tiki,NV23,Mới
DH003601,KH0304,10/04/2025 08:44:00,Ban le,NV17,Đã giao
DH007331,KH0338,06/12/2025 04:36:00,Sàn Lazada,NV22,Mới
DH009304,KH0034,25/07/2026 08:42:00,Showroom,NV03,Mới
DH003302,KH0257,29/08/2024 19:20:00,Lazada,NV30,Đã giao
DH005243,KH0328,23/10/2025 03:45:00,Showroom,NV30,Đã giao
DH004993,KH0391,30/07/2026 03:29:00,Sàn Lazada,NV11,Đã giao
DH006653,KH0241,03/05/2025 09:38:00,TMĐT - Tiki,NV30,Đã giao
DH009079,KH0013,27/10/2024 23:34:00,Sàn Lazada,NV27,Đã giao
DH005452,KH0053,08/07/2026 10:53:00,TMĐT - Tiki,NV21,Đã giao
DH010481,KH0012,03/01/2026 00:08:00,Showroom,NV11,Đã giao
DH006914,KH9011,03/08/2025 23:38:00,Sàn Shopee,NV14,Đã giao
DH005820,KH0332,04/06/2025 12:16:00,TMĐT - Tiki,NV24,Đang xử lý
DH011667,KH0089,11/01/2025 00:28:00,Showroom,NV07,Đã giao
DH006027,KH0306,30/04/2026 06:00:00,Showroom,NV06,Đã hủy
DH010063,,17/07/2025 15:39:00,TMĐT - Tiki,NV11,Đã giao
DH001507,KH0140,09/03/2025 21:35:00,Đại lý,NV04,Đã giao
DH002916,KH0155,10/02/2025 18:07:00,Ban le,NV18,Đã giao
DH008420,KH0274,01/11/2025 04:34:00,TMĐT - Tiki,NV21,Đã giao
DH009606,KH0241,29/09/2025 15:51:00,TMĐT - Lazada,NV30,Mới
DH010461,KH0368,14/03/2026 06:38:00,Sàn Lazada,NV30,Đã giao
DH007746,KH0026,06/12/2024 14:48:00,Đại lý,NV28,Đang xử lý
DH000981,KH0013,12/06/2025 21:42:00,TMĐT - Tiki,NV12,Đã giao
DH011950,KH0283,10/06/2025 10:56:00,Showroom,NV25,Đã giao
DH011086,KH0246,07/11/2024 13:59:00,Ban le,NV21,Đã giao
DH005799,KH0439,03/04/2025 11:46:00,Shopee,NV01,Đã giao
DH010643,KH0229,14/10/2024 12:11:00,Đại lý,NV29,Đã giao
DH000170,,04/01/2025 13:11:00,Showroom,NV21,Đã giao
DH007413,KH0106,13/01/2025 12:19:00,Sàn Shopee,NV27,Đã giao
DH003706,KH0241,22/12/2024 02:09:00,Ban le,NV17,Đã giao
DH007942,KH0421,08/08/2025 13:27:00,Đại lý,NV26,Đã giao
DH001103,KH0413,06/01/2026 10:47:00,Shopee,NV26,Đã giao
DH007755,KH0062,01/06/2026 07:01:00,TMĐT - Tiki,NV07,Đã giao
DH011974,KH0447,21/10/2025 12:53:00,Shopee,NV11,Mới
DH002659,,04/07/2026 22:51:00,Sàn Lazada,NV24,Đã giao
DH011478,KH0008,18/09/2024 14:10:00,Sàn Lazada,NV15,Đã giao
DH006850,KH0034,12/11/2025 09:41:00,Lazada,NV01,Đã giao
DH003913,KH0374,09/11/2025 23:11:00,Sàn Lazada,NV22,Đã giao
DH003266,KH0257,30/08/2024 15:47:00,Showroom,NV08,Đã giao
DH000016,KH0262,22/06/2026 11:09:00,Đại lý,NV18,Đã giao
DH007894,KH0409,27/02/2026 20:05:00,TMĐT - Tiki,NV25,Đã giao
DH003497,KH0119,24/07/2025 09:23:00,TMĐT - Lazada,NV07,Đã giao
DH001074,KH0003,16/11/2025 04:55:00,Shopee,NV09,Đã giao
DH011162,KH0386,09/24/2024 20:18:00,Sàn Lazada,NV03,Đã giao
DH004016,KH0192,29/01/2025 06:11:00,Shopee,NV23,Đã giao
DH005981,KH0046,26/03/2025 12:55:00,Đại lý,NV01,Đang xử lý
DH008237,KH0293,03/01/2026 14:00:00,TMĐT - Tiki,NV13,Đã giao
DH008025,KH0248,15/12/2025 08:40:00,Bán lẻ,NV11,Đã giao
DH011772,KH0275,31/08/2024 04:12:00,Showroom,NV18,Mới
DH005428,KH0397,17/06/2026 19:31:00,Showroom,NV19,Mới
DH007631,KH0379,08/03/2026 15:12:00,Sàn Lazada,NV20,Đã giao
DH007219,KH0155,26/09/2025 07:19:00,TMĐT - Tiki,NV11,Đã giao
DH006727,KH0070,10/01/2026 08:01:00,TMĐT - Tiki,NV25,Đã giao
DH001852,KH0065,07/06/2026 01:40:00,TMĐT - Tiki,NV02,Đã giao
DH003414,KH0359,17/07/2026 23:45:00,Sàn Shopee,NV11,Đã giao
DH003490,KH0262,04/12/2024 01:39:00,TMĐT - Tiki,NV24,Đang xử lý
DH006687,KH0447,09/01/2026 14:32:00,TMĐT - Tiki,NV17,Đã giao
DH009284,KH9000,14/05/2026 09:39:00,Showroom,NV20,Trả hàng
DH006083,,02/05/2025 10:22:00,Lazada,NV30,Đã giao
DH005973,KH0242,23/07/2025 02:51:00,Lazada,NV24,Đã giao
DH001500,KH0155,05/04/2025 23:04:00,Đại lý,NV25,Đã giao
DH011656,KH9002,08/05/2026 07:16:00,Đại lý,NV22,Đã giao
DH008764,KH0141,25/04/2025 12:35:00,Showroom,NV19,Đã giao
DH003314,KH9014,18/11/2025 17:51:00,Shopee,NV25,Đã giao
DH008102,KH0135,10/10/2024 01:24:00,TMĐT - Tiki,NV12,Đã giao
DH004347,KH0020,22/03/2025 11:04:00,Sàn Shopee,NV10,Đã giao
DH004020,KH0447,09/07/2025 08:38:00,Lazada,NV30,Đã giao
DH003849,KH9010,02/12/2025 11:25:00,Bán lẻ,NV07,Đã giao
DH007317,KH0377,29/06/2025 18:06:00,Đại lý,NV24,Trả hàng
DH007814,KH0438,23/07/2025 11:44:00,TMĐT - Tiki,NV27,Đã hủy
DH007551,KH0406,01/01/2025 21:04:00,Ban le,NV27,Đã giao
DH008329,KH0053,09/06/2025 01:23:00,Bán lẻ,NV25,Đã giao
DH007932,KH0332,28/03/2025 22:55:00,TMĐT - Tiki,NV24,Đã giao
DH005297,KH0420,04/03/2026 14:48:00,Sàn Shopee,NV13,Đã giao
DH008853,KH0442,18/12/2024 16:53:00,TMĐT - Shopee,NV08,Đã giao
DH010813,KH0262,01/10/2025 12:12:00,Lazada,NV01,Đã giao
DH008927,KH0243,02/04/2026 09:37:00,TMĐT - Lazada,NV01,Đã giao
DH001673,KH0042,13/11/2024 12:52:00,Đại lý,NV28,Đã hủy
DH008669,KH0151,26/09/2024 05:01:00,Shopee,NV16,Đã giao
DH009050,KH0337,28/08/2025 14:31:00,Showroom,NV07,Đã giao
DH008646,KH0051,15/01/2026 13:54:00,Showroom,NV14,Đã giao
DH004771,KH0228,01/08/2025 10:22:00,Showroom,NV16,Đã giao
DH011096,KH0288,23/12/2025 16:00:00,Bán lẻ,NV11,Trả hàng
DH010226,KH0070,07/01/2025 01:44:00,TMĐT - Tiki,NV03,Mới
DH008501,KH0136,19/06/2026 04:05:00,Đại lý,NV28,Đã giao
DH009880,KH0070,11/05/2025 16:50:00,Bán lẻ trực tiếp,NV04,Mới
DH006096,KH9003,13/02/2026 03:12:00,Sàn Lazada,NV28,Đã hủy
DH005327,KH0246,21/01/2026 21:20:00,Showroom,NV17,Đã giao
DH007679,KH0231,01/06/2026 18:28:00,Showroom,NV05,Đã giao
DH001942,KH0002,09/03/2026 00:42:00,TMĐT - Tiki,NV27,Mới
DH004688,KH0447,2024-12-21 09:13:00,Đại lý,NV07,Đang xử lý
DH007981,KH0093,05/10/2025 03:43:00,TMĐT - Tiki,NV28,Đã giao
DH009372,KH0070,03/11/2025 04:14:00,Showroom,NV08,Đã giao
DH006171,KH0423,28/06/2026 23:39:00,Showroom,NV13,Đã giao
DH009123,KH0008,07/01/2025 17:39:00,Ban le,NV06,Đang xử lý
DH000044,KH0199,20/09/2025 17:05:00,Sàn Shopee,NV30,Đã giao
DH008731,KH0315,01/08/2025 15:59:00,TMĐT - Tiki,NV24,Đã giao
DH004627,,04/11/2026 05:03:00,TMĐT - Tiki,NV29,Đã giao
DH004755,KH0225,30/04/2025 07:45:00,TMĐT - Tiki,NV24,Đã giao
DH008961,KH0070,19/03/2026 11:01:00,TMĐT - Tiki,NV02,Mới
DH004492,KH0018,04/11/2025 07:02:00,Sàn Lazada,NV13,Đã hủy
DH001504,KH0398,09/03/2026 06:54:00,Đại lý,NV12,Đã giao
DH006741,KH0208,09/09/2025 13:33:00,Bán lẻ trực tiếp,NV13,Đã giao
DH010064,KH0274,20/12/2024 21:56:00,Showroom,NV16,Đã hủy
DH011785,KH0143,17/09/2025 19:57:00,TMĐT - Tiki,NV12,Đã giao
DH007129,KH0117,25/04/2026 10:06:00,Showroom,NV26,Đang xử lý
DH000108,KH0339,11/06/2026 12:39:00,Sàn Lazada,NV26,Đã giao
DH004553,KH0074,17/06/2026 06:15:00,Shopee,NV15,Đã giao
DH000122,KH0262,06/12/2024 13:18:00,Showroom,NV15,Đã giao
DH008097,,20/06/2026 19:02:00,Bán lẻ,NV06,Trả hàng
DH009246,KH0442,17/06/2025 20:32:00,Bán lẻ,NV10,Đã giao
DH002140,KH0337,21/07/2026 02:23:00,TMĐT - Tiki,NV02,Đã giao
DH004136,KH0257,05/07/2026 07:32:00,TMĐT - Shopee,NV23,Đã giao
DH003156,KH0044,02/01/2025 07:13:00,Shopee,NV19,Đã giao
DH003701,KH0096,26/10/2025 14:32:00,Ban le,NV28,Đã giao
DH004737,KH0446,16/02/2025 00:19:00,Showroom,NV18,Đã giao
DH000539,KH0138,13/11/2024 05:01:00,TMĐT - Tiki,NV01,Đã giao
DH002603,KH0341,15/04/2025 20:37:00,Sàn Shopee,NV23,Trả hàng
DH000803,KH0409,23/01/2025 07:19:00,Bán lẻ,NV15,Đã giao
DH006387,KH0387,08/12/2025 00:36:00,TMĐT - Tiki,NV19,Đã giao
DH001689,KH0250,28/04/2026 04:19:00,Ban le,NV21,Đã giao
DH011623,KH0447,10/10/2025 10:05:00,Sàn Shopee,NV02,Đang xử lý
DH004091,KH0241,10/09/2024 02:27:00,Sàn Shopee,NV08,Đã giao
DH008412,KH0232,23/02/2026 20:43:00,Đại lý,NV22,Đã hủy
DH000395,KH0204,02/04/2025 21:18:00,Ban le,NV16,Đã giao
DH011382,KH0155,02/02/2025 17:47:00,Lazada,NV04,Đã giao
DH003077,KH0306,03/11/2025 17:36:00,Sàn Lazada,NV02,Đang xử lý
DH007130,KH0135,02/03/2025 15:40:00,Lazada,NV20,Đã giao
DH010641,KH0053,09/09/2024 00:58:00,TMĐT - Tiki,NV02,Đã giao
DH011513,KH0257,20/06/2025 13:13:00,Showroom,NV18,Đã giao
DH000709,KH0177,23/11/2025 03:46:00,Ban le,NV10,Đã giao
DH008053,KH0113,04/06/2026 01:10:00,TMĐT - Tiki,NV25,Đang xử lý
DH002265,KH0327,05/09/2024 13:01:00,Đại lý,NV25,Đang xử lý
DH007567,KH0325,2024-10-11 13:17:00,Ban le,NV25,Đang xử lý
DH009948,,12/11/2024 03:42:00,Lazada,NV21,Đã giao
DH011276,KH0391,21/01/2026 14:25:00,Đại lý,NV20,Đã giao
DH010513,KH0384,26/11/2024 22:32:00,Đại lý,NV15,Đã giao
DH009223,KH0391,19/07/2026 03:00:00,Ban le,NV21,Đã giao
DH001590,KH0218,15/10/2024 19:13:00,Showroom,NV27,Đã giao
DH005207,KH0403,07/01/2025 01:24:00,Ban le,NV24,Đã giao
DH010925,KH0406,05/08/2025 16:23:00,TMĐT - Tiki,NV30,Đã giao
DH009373,KH0113,15/12/2025 11:15:00,TMĐT - Tiki,NV04,Đã giao
DH008825,KH0302,08/01/2026 23:24:00,Showroom,NV26,Đang xử lý
DH006592,,27/07/2026 19:52:00,TMĐT - Tiki,NV11,Đã giao
DH008038,KH0246,17/06/2025 06:51:00,TMĐT - Tiki,NV12,Đã giao
DH009244,KH0273,25/09/2024 02:39:00,Đại lý,NV14,Đã hủy
DH004926,KH0241,15/12/2025 11:49:00,Bán lẻ trực tiếp,NV30,Đã giao
DH011503,KH0017,21/05/2025 21:54:00,Showroom,NV17,Trả hàng
DH005998,KH0359,25/07/2026 04:49:00,Sàn Shopee,NV15,Đã giao
DH009475,KH0281,22/07/2026 11:15:00,Ban le,NV05,Đã giao
DH008010,KH0070,13/09/2024 12:23:00,Showroom,NV18,Đã giao
DH002438,KH0002,01/05/2025 11:35:00,TMĐT - Tiki,NV24,Đã giao
DH005996,KH0365,29/09/2025 06:06:00,Shopee,NV10,Đã hủy
DH006473,KH0368,01/12/2025 18:42:00,Đại lý,NV14,Đã giao
DH007808,KH0305,15/10/2025 18:49:00,Sàn Shopee,NV21,Đã giao
DH004554,KH0171,07/10/2025 22:12:00,TMĐT - Tiki,NV12,Đang xử lý
DH000334,KH0351,07/04/2025 21:56:00,Bán lẻ,NV16,Trả hàng
DH009370,KH0051,12/10/2025 06:26:00,Bán lẻ,NV06,Mới
DH011578,KH0051,20/01/2026 05:44:00,Đại lý,NV02,Đã giao
DH005143,KH0391,28/09/2024 02:17:00,TMĐT - Tiki,NV26,Đã giao
DH004459,KH0161,29/05/2025 07:42:00,TMĐT - Tiki,NV23,Đã giao
DH009889,KH0151,2025-06-25 16:37:00,TMĐT - Tiki,NV14,Đã giao
DH006120,KH0257,19/06/2025 17:21:00,TMĐT - Tiki,NV19,Đã hủy
DH003189,KH0198,01/08/2024 14:02:00,TMĐT - Tiki,NV28,Đã giao
DH000852,KH0439,17/01/2025 21:43:00,Đại lý,NV24,Đã giao
DH002955,KH0122,20/07/2025 17:57:00,Ban le,NV08,Đã giao
DH011016,KH0229,22/01/2025 04:18:00,Bán lẻ,NV10,Đã giao
DH011730,KH0116,23/05/2026 17:37:00,Đại lý,NV05,Đã giao
DH008624,KH0262,21/12/2024 09:24:00,Đại lý,NV06,Đã giao
DH009958,KH0249,17/03/2025 08:06:00,Showroom,NV24,Đã giao
DH011069,KH0332,24/05/2025 07:00:00,Đại lý,NV22,Đang xử lý
DH005619,KH0446,16/03/2026 15:17:00,Đại lý,NV26,Đã giao
DH003665,KH0186,08/11/2025 03:24:00,Showroom,NV03,Đang xử lý
DH008794,KH0242,08/09/2025 01:09:00,Đại lý,NV17,Đã giao
DH010447,KH0436,28/08/2025 00:08:00,Đại lý,NV01,Đã giao
DH001650,,15/10/2024 16:39:00,Sàn Shopee,NV15,Đã giao
DH005722,KH0200,29/06/2026 13:06:00,Showroom,NV26,Đã giao
DH003687,KH0113,09/09/2024 13:11:00,Showroom,NV15,Đã giao
DH010859,KH0262,10/03/2025 01:17:00,TMĐT - Tiki,NV06,Đã giao
DH009024,KH0396,08/04/2025 03:30:00,Sàn Shopee,NV04,Đã giao
DH006659,KH0089,26/09/2024 05:38:00,Showroom,NV25,Đã giao
DH009670,KH0400,05/04/2026 09:34:00,TMĐT - Tiki,NV07,Đã hủy
DH006748,KH0082,30/05/2026 07:44:00,Bán lẻ trực tiếp,NV10,Đã giao
DH006299,KH0306,04/08/2025 02:51:00,Sàn Shopee,NV04,Đang xử lý
DH006631,KH0060,29/01/2026 04:57:00,Đại lý,NV12,Đang xử lý
DH002546,KH0054,17/09/2025 14:16:00,TMĐT - Shopee,NV15,Đã giao
DH007088,KH0409,09/08/2025 15:49:00,TMĐT - Tiki,NV26,Đã giao
DH004925,KH0177,19/01/2026 12:23:00,Đại lý,NV11,Trả hàng
DH010615,KH0409,26/05/2026 00:34:00,TMĐT - Shopee,NV01,Đã giao
DH006185,KH0010,03/05/2025 19:04:00,TMĐT - Tiki,NV18,Đã giao
DH002642,KH0306,09/12/2025 21:16:00,Đại lý,NV25,Mới
DH002136,KH0447,20/09/2025 07:04:00,Bán lẻ,NV29,Đã hủy
DH000181,KH0035,16/12/2024 04:07:00,Sàn Lazada,NV29,Đã hủy
DH001857,KH0105,24/05/2025 14:19:00,Đại lý,NV22,Đã hủy
DH009366,KH0162,01/12/2025 23:47:00,Bán lẻ,NV29,Đã giao
DH000928,KH0040,12/01/2025 13:12:00,Lazada,NV20,Đã giao
DH002271,KH0135,16/07/2025 01:32:00,Ban le,NV21,Đã giao
DH007964,KH0199,08/10/2025 05:54:00,Đại lý,NV04,Đã giao
DH010662,,31/12/2025 11:00:00,Showroom,NV23,Đang xử lý
DH001777,KH0129,05/09/2026 04:28:00,Đại lý,NV25,Đã giao
DH005423,KH0158,23/11/2024 05:00:00,Sàn Lazada,NV03,Đã giao
DH006743,,08/08/2025 10:39:00,Showroom,NV05,Đã giao
DH008995,KH0150,07/09/2024 07:12:00,Sàn Shopee,NV02,Đã giao
DH010901,KH0140,05/01/2025 17:23:00,Showroom,NV12,Đã giao
DH008188,KH0035,28/07/2025 03:22:00,TMĐT - Tiki,NV30,Đã giao
DH007335,KH0262,13/07/2025 17:56:00,Đại lý,NV26,Đã hủy
DH001738,KH0111,23/10/2025 22:50:00,Sàn Lazada,NV28,Đã giao
DH004061,KH0055,31/10/2025 01:49:00,Sàn Shopee,NV13,Đã giao
DH010627,KH0227,10/11/2025 18:59:00,Đại lý,NV03,Đã hủy
DH005481,KH0262,06/12/2025 21:18:00,TMĐT - Tiki,NV21,Đã giao
DH009952,KH0141,24/06/2026 05:12:00,TMĐT - Tiki,NV11,Đã giao
DH004909,KH0421,22/09/2024 08:55:00,Lazada,NV06,Đang xử lý
DH005694,KH0232,30/10/2024 15:52:00,Sàn Shopee,NV03,Đã giao
DH007943,KH0447,05/14/2026 00:47:00,Bán lẻ,NV08,Đã giao
DH004551,KH0142,11/08/2024 10:42:00,Showroom,NV02,Đang xử lý
DH007774,KH0201,23/11/2025 04:02:00,Đại lý,NV02,Đã giao
DH011095,KH0215,15/01/2025 16:53:00,Showroom,NV05,Đang xử lý
DH010962,KH0421,13/11/2024 12:49:00,Lazada,NV15,Đã giao
DH011879,KH0297,07/06/2026 10:38:00,TMĐT - Tiki,NV29,Đã giao
DH006925,KH0054,30/03/2025 05:56:00,Bán lẻ trực tiếp,NV12,Đã giao
DH009730,KH0242,05/11/2025 10:15:00,Lazada,NV26,Đã giao
DH006355,KH0272,17/03/2025 21:47:00,Showroom,NV15,Đã giao
DH000275,KH0103,01/01/2025 15:57:00,TMĐT - Tiki,NV11,Đã giao
DH005921,KH0227,25/11/2024 13:12:00,Lazada,NV23,Đã giao
DH006651,KH0122,03/07/2025 05:53:00,Showroom,NV20,Đã giao
DH000134,KH0273,09/09/2024 10:44:00,Showroom,NV06,Trả hàng
DH007272,KH0296,23/09/2025 01:48:00,Đại lý,NV15,Trả hàng
DH003190,KH0391,31/07/2025 11:30:00,Đại lý,NV14,Đang xử lý
DH006313,KH0440,21/11/2024 13:35:00,TMĐT - Tiki,NV18,Đã giao
DH009704,KH0229,10/04/2026 22:25:00,Lazada,NV19,Đã giao
DH011192,KH0008,15/12/2025 15:23:00,TMĐT - Tiki,NV29,Mới
DH005570,KH0413,06/02/2025 18:35:00,TMĐT - Tiki,NV04,Đang xử lý
DH005198,KH0116,01/02/2025 15:27:00,TMĐT - Tiki,NV17,Đã giao
DH9900155,KH0241,28/07/2026 05:38:00,Showroom,NV19,Đã giao
DH000263,KH0447,15/08/2025 21:07:00,TMĐT - Tiki,NV26,Đã giao
DH008310,KH0155,2025-01-13 21:39:00,Bán lẻ,NV10,Đã giao
DH007415,KH0314,04/10/2024 07:00:00,Showroom,NV07,Đã giao
DH005813,KH0280,28/04/2026 19:35:00,Sàn Shopee,NV16,Đã giao
DH002090,KH0035,13/08/2024 17:52:00,Lazada,NV01,Đã giao
DH006030,KH0141,27/01/2026 21:56:00,Đại lý,NV15,Đã giao
DH000676,KH0209,06/11/2025 15:37:00,Sàn Shopee,NV22,Đã giao
DH001206,KH0255,16/09/2024 20:09:00,Showroom,NV09,Đã giao
DH007104,KH0155,25/07/2026 07:21:00,TMĐT - Tiki,NV17,Đã giao
DH003290,KH0017,11/09/2024 14:11:00,Đại lý,NV28,Đã giao
DH011343,KH0412,22/08/2024 14:31:00,TMĐT - Tiki,NV17,Đã giao
DH002495,KH0034,09/02/2025 02:36:00,Bán lẻ,NV16,Đã giao
DH011737,KH0023,28/07/2026 22:31:00,Ban le,NV02,Đã giao
DH007121,KH0257,09/10/2024 22:03:00,Sàn Shopee,NV21,Đã giao
DH002959,KH0383,15/05/2026 16:29:00,Lazada,NV17,Mới
DH007847,KH0442,11/02/2025 00:17:00,Lazada,NV22,Đã giao
DH010231,KH0248,10/10/2024 06:37:00,Showroom,NV24,Trả hàng
DH004444,KH0325,13/05/2026 06:22:00,Shopee,NV11,Đang xử lý
DH000742,KH0053,09/12/2024 13:11:00,Shopee,NV15,Đã giao
DH002163,KH0054,02/02/2026 23:40:00,Sàn Lazada,NV20,Đã giao
DH003962,KH0154,30/10/2025 19:13:00,Lazada,NV26,Đã giao
DH006975,KH0071,11/12/2025 03:25:00,Showroom,NV17,Mới
DH003875,KH0196,16/11/2025 22:28:00,Ban le,NV16,Đang xử lý
DH007859,KH0314,20/06/2026 23:20:00,Ban le,NV08,Mới
DH010076,KH0262,13/05/2025 17:28:00,Đại lý,NV23,Đã giao
DH007334,KH0429,17/11/2025 01:23:00,Bán lẻ trực tiếp,NV19,Đã giao
DH002500,KH0199,12/01/2026 09:25:00,Sàn Shopee,NV23,Đã giao
DH011558,KH0044,02/12/2025 03:44:00,Ban le,NV07,Đã giao
DH006172,,17/06/2026 17:40:00,Đại lý,NV17,Đang xử lý
DH001212,KH0406,14/07/2025 00:07:00,Lazada,NV18,Đã giao
DH007262,KH0367,19/01/2026 03:27:00,Showroom,NV18,Đã giao
DH003598,KH0034,11/10/2025 13:14:00,Showroom,NV24,Đã giao
DH002200,KH0170,30/05/2025 21:15:00,Showroom,NV23,Đã giao
DH000703,KH0397,17/08/2024 10:41:00,Đại lý,NV27,Đã giao
DH010115,KH9005,03/02/2025 17:22:00,Showroom,NV07,Đã giao
DH005444,KH0257,02/08/2025 14:46:00,Showroom,NV25,Đang xử lý
DH005531,KH0325,11/05/2026 03:39:00,TMĐT - Tiki,NV30,Đã hủy
DH006553,KH0063,01/01/2026 18:27:00,Sàn Lazada,NV27,Đã hủy
DH011073,KH0151,10/02/2025 04:06:00,TMĐT - Tiki,NV07,Đã hủy
DH005620,KH0227,14/11/2024 01:16:00,Bán lẻ,NV20,Đã giao
DH009478,KH0248,04/10/2025 16:27:00,Đại lý,NV10,Đã giao
DH007889,KH0367,08/10/2024 20:34:00,Shopee,NV27,Đang xử lý
DH008211,KH0262,11/02/2025 05:06:00,Sàn Shopee,NV29,Đã giao
DH010704,KH0217,05/12/2025 00:50:00,TMĐT - Tiki,NV01,Đã giao
DH000888,KH0199,18/01/2026 21:55:00,Sàn Shopee,NV10,Đã giao
DH9900154,KH0009,31/01/2025 17:29:00,Shopee,NV18,Đã giao
DH010894,KH0215,2026-05-28 01:46:00,Lazada,NV16,Trả hàng
DH006369,KH0252,19/06/2026 18:58:00,TMĐT - Tiki,NV13,Đã giao
DH010005,KH9009,20/05/2025 21:02:00,Lazada,NV25,Đã giao
DH006442,KH0428,03/05/2025 19:07:00,TMĐT - Tiki,NV14,Đã giao
DH001492,KH0279,20/10/2024 06:00:00,Sàn Lazada,NV21,Đã giao
DH009762,KH0044,08/10/2025 07:13:00,TMĐT - Tiki,NV26,Đã hủy
DH003348,KH0413,28/02/2026 23:47:00,TMĐT - Tiki,NV07,Đã giao
DH011793,KH0447,27/03/2025 16:45:00,Lazada,NV27,Đã giao
DH008618,KH0391,31/05/2025 23:58:00,Sàn Lazada,NV29,Đã giao
DH006419,KH0151,08/02/2026 20:34:00,Lazada,NV02,Đã giao
DH010727,KH0367,03/05/2025 09:54:00,Đại lý,NV18,Đã giao
DH010304,KH0307,06/10/2025 19:30:00,TMĐT - Tiki,NV09,Đã giao
DH004738,KH0223,21/07/2025 05:21:00,Shopee,NV21,Trả hàng
DH001630,KH0158,16/12/2025 21:39:00,Ban le,NV17,Đã giao
DH011039,KH0183,02/10/2024 18:03:00,Showroom,NV18,Đã hủy
DH001841,KH0035,27/06/2026 09:48:00,Bán lẻ trực tiếp,NV26,Mới
DH002107,KH0023,08/01/2025 09:02:00,Showroom,NV04,Đã giao
DH005284,KH0277,28/04/2025 15:04:00,Bán lẻ,NV25,Đã giao
DH000824,KH0035,04/06/2025 18:48:00,Đại lý,NV17,Đã giao
DH005049,KH0051,13/01/2025 00:23:00,TMĐT - Tiki,NV24,Đã giao
DH002710,KH0325,09/12/2024 08:30:00,Shopee,NV28,Đã giao
DH008747,KH0269,07/08/2024 15:21:00,Đại lý,NV07,Đã giao
DH011898,KH0034,31/07/2026 19:59:00,Sàn Lazada,NV08,Đã giao
DH000415,KH0442,24/12/2024 11:03:00,Bán lẻ,NV08,Đã giao
DH001063,KH0249,24/06/2026 15:24:00,Lazada,NV18,Đã giao
DH011543,KH0447,20/12/2025 18:35:00,TMĐT - Tiki,NV14,Đã giao
DH006944,KH0193,12/04/2025 12:50:00,TMĐT - Tiki,NV22,Đã giao
DH011437,KH9002,21/02/2026 22:48:00,Bán lẻ,NV23,Đã giao
DH003429,KH0128,09/07/2025 15:18:00,TMĐT - Tiki,NV28,Đã giao
DH001651,KH0420,11/11/2024 13:28:00,Ban le,NV14,Đã giao
DH005265,KH0192,14/03/2026 20:48:00,Showroom,NV04,Mới
DH000317,KH9008,24/06/2026 22:36:00,Bán lẻ,NV03,Đã giao
DH002805,KH0391,21/08/2025 23:54:00,TMĐT - Tiki,NV19,Mới
DH005011,KH0117,28/08/2025 05:02:00,Ban le,NV09,Đang xử lý
DH000497,KH0391,03/05/2025 20:28:00,TMĐT - Tiki,NV29,Đã giao
DH009986,KH0439,2024-10-16 03:28:00,Ban le,NV05,Đã giao
DH010287,KH0198,11/12/2024 13:43:00,Shopee,NV14,Đang xử lý
DH008098,KH0056,13/03/2026 15:17:00,Ban le,NV10,Đã hủy
DH000614,KH0002,24/01/2025 13:13:00,Ban le,NV03,Đã giao
DH004699,KH0367,03/11/2025 10:37:00,Shopee,NV16,Đang xử lý
DH005393,KH0242,10/04/2026 09:41:00,Shopee,NV20,Đã giao
DH008090,KH0242,10/21/2025 01:01:00,Ban le,NV02,Đã giao
DH007485,KH0384,21/01/2025 05:36:00,Showroom,NV15,Đã giao
DH006498,KH0227,06/05/2025 15:14:00,Đại lý,NV08,Đã giao
DH003168,KH9004,2025-07-02 03:35:00,Showroom,NV20,Đã giao
DH010278,KH0436,03/12/2024 03:48:00,Đại lý,NV28,Đã giao
DH000960,KH0227,22/07/2026 09:54:00,Đại lý,NV06,Đã giao
DH007886,KH0314,21/01/2026 21:35:00,TMĐT - Tiki,NV27,Trả hàng
DH002604,KH0250,04/01/2026 01:13:00,Showroom,NV25,Mới
DH004511,KH0191,28/07/2026 14:04:00,Đại lý,NV02,Đang xử lý
DH008902,KH0051,20/08/2024 03:31:00,Showroom,NV08,Mới
DH005706,KH0017,06/07/2026 07:47:00,Showroom,NV02,Đã giao
DH001454,KH0204,02/04/2025 05:47:00,Showroom,NV09,Đã giao
DH011603,KH0438,09/07/2025 05:18:00,TMĐT - Tiki,NV28,Đã giao
DH001225,KH0261,17/09/2025 18:46:00,Sàn Shopee,NV03,Mới
DH002675,KH0236,07/12/2025 17:53:00,Sàn Shopee,NV11,Đã giao
DH003147,KH0177,08/12/2025 22:28:00,Lazada,NV02,Đã giao
DH005901,KH0262,20/11/2024 16:59:00,Ban le,NV29,Đã giao
DH011057,KH0089,21/05/2025 00:32:00,Sàn Shopee,NV04,Đã giao
DH9900165,KH0308,28/07/2025 12:16:00,Ban le,NV28,Đã giao
